full_text,username,created_at,clean,english,sentimen,Pornografi,Ancaman,Sindiran,Diskriminasi
"Ganjar Pranowo, pemimpin yang selalu mendekatkan diri pada masyarakat, mendengarkan aspirasi, dan bertindak sesuai kebutuhan. @BellaBelli54731  GP 4Presiden https://t.co/lyeAgTFGQ0",adisudarmoo,Fri Dec 15 10:35:55 +0000 2023,ganjar pranowo pimpin selalu dekat diri masyarakat dengar aspirasi tindak sesuai butuh gp presiden,"Ganjar Pranowo Leads Always Close to Himself, People Listen to Aspirations for Action as Needed by Presidential GP",1,0,0,0,0
"Semua orang punya masa lalu, tapi yang terpenting adalah bagaimana seseorang tumbuh dan berkembang. Pak Ganjar telah membuktikan komitmennya untuk rakyat Jakarta. @blakmvnta1  GP 4Presiden https://t.co/S05wH1SnYp",l1tatanummm,Fri Dec 15 10:35:54 +0000 2023,semua orang punya masa lalu tapi penting adalah bagaimana orang tumbuh kembang bapak ganjar telah bukti komitmen untuk rakyat jakarta gp presiden,Everyone has a past but important is how people grow up Mr. Ganjar has proven his commitment to the people of Jakarta GP President,2,0,0,0,0
Mahfud MD sebagai pasangan Ganjar Pranowo memberikan harapan baru untuk kestabilan politik dan sosial. @Tyiii_21  GP 4Presiden https://t.co/8thYXhAme6,marisaclaris5,Fri Dec 15 10:35:53 +0000 2023,mahfud md bagai pasang ganjar pranowo beri harap baru untuk stabil politik sosial gp presiden,"Mahfud MD Like a Tide, Ganjar Pranowo Gives New Hope for Stable Social Politics of the Presidential GP",1,0,0,0,0
Kemesraan keluarga Ganjar Pranowo adalah cerminan bahwa seorang pemimpin harus mampu menghadirkan kehangatan dalam setiap kebijakannya. @szhappire  GP 4Presiden https://t.co/q2FCmr5tsd,maysharharkalin,Fri Dec 15 10:35:53 +0000 2023,mesra keluarga ganjar pranowo adalah cermin bahwa orang pimpin harus mampu hadir hangat dalam tiap bijak gp presiden,Ganjar Pranowo's family intimacy is a mirror that the leader must be able to be present warmly in every wise presidential GP,2,0,0,0,0
Kedewasaan dan kebijaksanaan Pak Ganjar dalam mengelola keluarga adalah cermin dari kepemimpinan yang solid. @asuuuppp  GP 4Presiden https://t.co/OhIt6cFqjg,RizkFitrah,Fri Dec 15 10:35:53 +0000 2023,dewasa bijaksana bapak ganjar dalam kelola keluarga adalah cermin pimpin solid gp presiden,Mature Wise Mr. Ganjar in Managing the Family is a Mirror Solid Lead GP President,2,0,0,0,0
Semoga Jatim semakin maju dengan Mas Ganjar Pranowo sebagai presiden dan Pak Mahfud MD sebagai wakil presiden. Mereka sudah terbukti dalam mengelola keluarga dengan baik. @thisayuside  GP 4Presiden https://t.co/l19PcYCXcw,FahmiAdriian,Fri Dec 15 10:35:52 +0000 2023,moga jatim makin maju dengan kakak ganjar pranowo bagai presiden bapak mahfud md bagai wakil presiden mereka sudah bukti dalam kelola keluarga dengan baik gp presiden,Moga East Java Progresses with Brother Ganjar Pranowo Like President Mr. Mahfud MD Like Vice President They have proven in managing the family well GP President,2,0,0,0,0
"Jakarta yakin, Ganjar Pranowo bisa membawa sentuhan keberagaman dan keadilan. Bersama Mahfud MD, kita melangkah menuju perubahan yang diinginkan. @blaahhyut  GP 4Presiden https://t.co/1PiKKg4wwC",zivamagloya,Fri Dec 15 10:35:52 +0000 2023,jakarta yakin ganjar pranowo bisa bawa sentuh agam adil sama mahfud md kita lang tuju ubah ingin gp presiden,Jakarta Believes Ganjar Pranowo Can Bring Touch Agam Adil with Mahfud MD Kita Lang Aim to Change Want Presidential GP,1,0,0,0,0
Semoga kehangatan keluarga Pak Ganjar menjadi inspirasi bagi kita semua. Sukses untuk perjuangan beliau bersama Pak Mahfud MD. @trpikatsenyummu  GP 4Presiden https://t.co/MqptE5Wayo,ZainNaher56,Fri Dec 15 10:35:51 +0000 2023,moga hangat keluarga bapak ganjar jadi inspirasi bagi kita semua sukses untuk juang beliau sama bapak mahfud md gp presiden,May the warm family of Father Ganjar be the inspiration for all of us to succeed in his fight as the father of Mahfud Md GP President,2,0,0,0,0
Kesederhanaan Mas Ganjar dan keluarganya menciptakan gambaran bahwa kekuasaan tidak harus diiringi oleh kemewahan yang berlebihan. @BIAN56973162436  GP 4Presiden https://t.co/lzyLYsnprb,isanfikrii37252,Fri Dec 15 10:35:50 +0000 2023,sederhana kakak ganjar keluarga cipta gambar bahwa kuasa tidak harus iring oleh mewah lebih gp presiden,Simple Brother Ganjar Family Creates Picture That Power Doesn't Have To Be Accompanied By Luxury Over GP President,1,0,0,0,0
Bapak Mahfud MD diharapkan dapat membawa pengalaman dan pengetahuan yang luas untuk mendukung kepemimpinan Mas Ganjar. @sweetyxmee  GP 4Presiden https://t.co/EgFEb068wh,mulydnauf,Fri Dec 15 10:35:50 +0000 2023,bapak mahfud md harap dapat bawa alam tahu luas untuk dukung pimpin kakak ganjar gp presiden,Mr. Mahfud MD Hopes to Bring Nature to Know Widely to Support the Leader of Brother Ganjar GP President,2,0,0,0,0
Sukses terus untuk Mas Ganjar Pranowo dan Pak Mahfud MD! Semoga kepemimpinan mereka membawa keberkahan dan kemakmuran bagi rakyat Indonesia. @sengkre8  GP 4Presiden https://t.co/uH3WIoae3G,ArifinBahrri,Fri Dec 15 10:35:49 +0000 2023,sukses untuk kakak ganjar pranowo bapak mahfud md moga pimpin mereka bawa berkah makmur bagi rakyat indonesia gp presiden,Success for Brother Ganjar Pranowo Mr. Mahfud MD Moga Lead Them Bring Prosperous Blessings to the People of Indonesia GP President,2,0,0,0,0
Keberpihakan Mas Ganjar terhadap alam menjadi alasan tambahan untuk mendukung kepemimpinannya. @skyzhiie  GP 4Presiden https://t.co/cP67hGE4vD,NClaudya0907,Fri Dec 15 10:35:49 +0000 2023,pihak kakak ganjar hadap alam jadi alas tambah untuk dukung pimpin gp presiden,Ganjar's Brother Facing Nature Becomes an Added Base to Support the Presidential GP,1,0,0,0,0
"Ganjar Pranowo, semoga teladan kebersamaan keluarga menjadi terang bagi perjalanan kepemimpinan Anda. @Kincirangin27  GP 4Presiden https://t.co/2k96pTCP6N",kusserini97,Fri Dec 15 10:35:48 +0000 2023,ganjar pranowo moga teladan sama keluarga jadi terang bagi jalan pimpin kamu gp presiden,Ganjar Pranowo Moga Exemplary Family Becomes a Light for the Way to Lead You GP President,2,0,0,0,0
@ganjarpranowo @alamganjar14 Ulang tahunnya Alam Ganjar nih! Semoga selalu diberi kebahagiaan dan kesuksesan dalam setiap langkahnya!,420rupiah,Fri Dec 15 10:35:47 +0000 2023,ulang tahun alam ganjar moga selalu beri bahagia sukses dalam tiap langkah,Alam Ganjar's birthday moga always gives happy success in every step,2,0,0,0,0
"Mas Ganjar Pranowo dan Pak Mahfud MD, pasangan yang diharapkan bisa membawa perubahan positif bagi Jatim dan Indonesia. Dukungan kita untuk kalian! @toytayyo  GP 4Presiden https://t.co/lRj7SQ6vts",gilangrendiii,Fri Dec 15 10:35:46 +0000 2023,kakak ganjar pranowo bapak mahfud md pasang harap bisa bawa ubah positif bagi jatim indonesia dukung kita untuk kalian gp presiden,"Brother Ganjar Pranowo, Mr. Mahfud MD Pasang, Hope to Bring Positive Change to East Java, Indonesia Support Us for You GP President",2,0,0,0,0
Semoga kemesraan di keluarga Ganjar Pranowo dapat menular ke setiap lapisan masyarakat. @stbtww  GP 4Presiden https://t.co/FvCzgKs1JE,novadeviaaaa,Fri Dec 15 10:35:46 +0000 2023,moga mesra keluarga ganjar pranowo dapat tular tiap lapis masyarakat gp presiden,Hopefully Ganjar Pranowo's Family Friendly Can Infect Every Layer of the Presidential GP Community,2,0,0,0,0
Sifat ramah dan rendah hati Ganjar Pranowo menciptakan citra pemimpin yang dekat dengan rakyat. @BigToys23  GP 4Presiden https://t.co/wBJhsLOdvp,gnwnrkaaarkaa,Fri Dec 15 10:35:34 +0000 2023,sifat ramah rendah hati ganjar pranowo cipta citra pimpin dekat dengan rakyat gp presiden,"Friendly Nature, Humbling Ganjar Pranowo Creates Citra Pimpin Close to the People GP President",1,0,0,0,0
Kemesraan keluarga Ganjar Pranowo adalah bukti nyata bahwa seorang pemimpin harus mampu menjaga keseimbangan antara pekerjaan dan keluarga. @syfqhrslnnn  GP 4Presiden https://t.co/vSc1rrBjFb,achamut34,Fri Dec 15 10:35:34 +0000 2023,mesra keluarga ganjar pranowo adalah bukti nyata bahwa orang pimpin harus mampu jaga imbang antara kerja keluarga gp presiden,Ganjar Pranowo's family intimacy is clear evidence that the leader must be able to maintain a balance between the work of the GP President's family,1,0,0,0,0
Semoga kebersamaan keluarga Ganjar Pranowo memberikan semangat positif untuk memajukan Jakarta ke depan. @DidietAditya3  GP 4Presiden https://t.co/34lJ5qAm1I,bagusputtr,Fri Dec 15 10:35:33 +0000 2023,moga sama keluarga ganjar pranowo beri semangat positif untuk maju jakarta depan gp presiden,Moga Sama Keluarga Ganjar Pranowo Gives Positive Spirit to Move Forward Jakarta in Front of the Presidential GP,2,0,0,0,0
"Ganjar Pranowo dan Pak Mahfud MD, semoga visi kebersamaan dan kepedulian pada rakyat dapat membawa perubahan positif yang kita harapkan. @unhppiest  GP 4Presiden https://t.co/HCMuUq9XZd",LidyaLestri,Fri Dec 15 10:35:33 +0000 2023,ganjar pranowo bapak mahfud md moga visi sama peduli rakyat dapat bawa ubah positif kita harap gp presiden,"Ganjar Pranowo, Mr. Mahfud MD, Moga Vision Equals Caring for the People Can Bring Positive Change We Hope GP President",2,0,0,0,0
"Mahfud MD, harapan kami agar kehadiran Anda dapat menambahkan sentuhan kekeluargaan dalam kepemimpinan Ganjar Pranowo. @kipaasaangin  GP 4Presiden https://t.co/sKdZFYszAK",trnutyantiiiiii,Fri Dec 15 10:35:32 +0000 2023,mahfud md harap kami agar hadir kamu dapat tambah sentuh keluarga dalam pimpin ganjar pranowo gp presiden,"Mahfud MD Hopes We Will Attend, You Can Touch Your Family More in Leading Ganjar Pranowo GP President",2,0,0,0,0
Kepemimpinan Mas Ganjar Pranowo adalah contoh bahwa seorang pemimpin sejati adalah yang mampu mengayomi keluarga dan rakyatnya. @sugar_rainn  GP 4Presiden https://t.co/uM28tXNjb7,HaruniWinddd,Fri Dec 15 10:35:31 +0000 2023,pimpin kakak ganjar pranowo adalah contoh bahwa orang pimpin sejati adalah mampu ayom keluarga rakyat rainn gp presiden,Lead Brother Ganjar Pranowo is an example that a true leader person is capable of ayom People's Family Rainn GP President,2,0,0,0,0
Keharmonisan keluarga Ganjar Pranowo adalah nilai tambah yang luar biasa. Semoga nilai-nilai ini terbawa dalam kepemimpinannya untuk kesejahteraan rakyat. @senjarzn  GP 4Presiden https://t.co/M6xILfMZYO,wativinaaaaa,Fri Dec 15 10:35:31 +0000 2023,harmonis keluarga ganjar pranowo adalah nilai tambah luar biasa moga nilai nilai bawa dalam pimpin untuk sejahtera rakyat gp presiden,Harmonious Family Ganjar Pranowo is an extraordinary added value Moga value bring in leading for the prosperity of the people GP President,2,0,0,0,0
Ganjar Pranowo membuktikan bahwa kebahagiaan keluarga adalah kunci untuk membawa kebahagiaan pada masyarakat. @sabaryages  GP 4Presiden https://t.co/6jbJHrwFs6,diniafini_,Fri Dec 15 10:35:27 +0000 2023,ganjar pranowo bukti bahwa bahagia keluarga adalah kunci untuk bawa bahagia masyarakat gp presiden,Ganjar Pranowo Proof That Happy Family Is Key To Bring Happy GP Presidential Community,2,0,0,0,0
"Mas Ganjar Pranowo dan Pak Mahfud MD, pasangan yang diharapkan bisa menghadirkan perubahan positif dan keadilan bagi seluruh masyarakat Jatim. Sukses untuk kalian! @topokkipedas  GP 4Presiden https://t.co/P7tR8i2pSi",fikrihlmwn,Fri Dec 15 10:35:25 +0000 2023,kakak ganjar pranowo bapak mahfud md pasang harap bisa hadir ubah positif adil bagi seluruh masyarakat jatim sukses untuk kalian gp presiden,"Brother Ganjar Pranowo, Mr. Mahfud MD Pasang, Hope to Be Present Change Positive, Fair for All East Java Communities Success for You GP President",2,0,0,0,0
"Kemesraan Ganjar Pranowo dengan keluarga menunjukkan bahwa pemimpin sejati tidak hanya di panggung politik, tetapi juga di rumah. @theunseenmom  GP 4Presiden https://t.co/tZrhXJKqb1",melindaputri_7,Fri Dec 15 10:35:25 +0000 2023,mesra ganjar pranowo dengan keluarga tunjuk bahwa pimpin sejati tidak hanya panggung politik tetapi di rumah gp presiden,Ganjar Pranowo's Intimacy with Family Shows That True Leadership is Not Only a Political Stage but at the Presidential GP House,1,0,0,0,0
"Ganjar Pranowo, representasi pemimpin yang mengerti rasa rakyat. Bersama Mahfud MD, Indonesia akan lebih dekat dengan keadilan. @Blackchiga91287  GP 4Presiden https://t.co/TdURu5OaPF",agam_arian,Fri Dec 15 10:35:24 +0000 2023,ganjar pranowo representasi pimpin erti rasa rakyat sama mahfud md indonesia akan lebih dekat dengan adil gp presiden,Ganjar Pranowo Representation Leads Erti Rasa Rakyat Sama Mahfud MD Indonesia Will Be Closer to Adil GP President,1,0,0,0,0
"Dukungan saya untuk Mas Ganjar Pranowo dan Pak Mahfud MD, semoga membawa terobosan positif untuk Jakarta. @ebotX11  GP 4Presiden https://t.co/b910XhAMrP",syifahani_,Fri Dec 15 10:35:24 +0000 2023,dukung aku untuk kakak ganjar pranowo bapak mahfud md moga bawa terobos positif untuk jakarta gp presiden,Support Me for Brother Ganjar Pranowo Mr. Mahfud MD Moga Brings Positive Breakthrough to Jakarta GP President,2,0,0,0,0
Atikoh sebagai istri Pak Ganjar adalah contoh bahwa di balik kesuksesan seorang pria ada peran besar seorang wanita. @asyrofi__  GP 4Presiden https://t.co/OYNake4B3h,bsmanbill,Fri Dec 15 10:35:23 +0000 2023,atikoh bagai istri bapak ganjar adalah contoh bahwa balik sukses orang pria ada peran besar orang wanita gp presiden,Atikoh like Mr. Ganjar's wife is an example that behind the success of men there is a big role for women GP President,1,0,0,0,0
Melihat video kemesraan keluarga Ganjar Pranowo membuat saya yakin bahwa Jakarta akan dipimpin oleh pemimpin yang mencintai anak bangsanya. @alan_farizy  GP 4Presiden https://t.co/weRHpIZOJs,restuanggaraa,Fri Dec 15 10:35:22 +0000 2023,lihat video mesra keluarga ganjar pranowo buat aku yakin bahwa jakarta akan pimpin oleh pimpin cinta anak bangsa farizy gp presiden,Watch Ganjar Pranowo's Family Intimate Video Make Me Sure That Jakarta Will Lead By Leading Love of the Nation's Children Farizy GP President,2,0,0,0,0
Keberhasilan Mas Ganjar dalam mendidik anak-anaknya menjadi bukti bahwa beliau memiliki kapasitas untuk membimbing dan memimpin dengan bijaksana. @vinanoviantii  GP 4Presiden https://t.co/INZFducoQc,HaqimRizki40,Fri Dec 15 10:35:19 +0000 2023,hasil kakak ganjar dalam didik anak anak jadi bukti bahwa beliau milik kapasitas untuk bimbing pimpin dengan bijaksana gp presiden,The results of Ganjar's brother in educating children are proof that he has the capacity to guide wise the GP President,2,0,0,0,0
"Video kemesraan keluarga Mas Ganjar memberikan harapan bahwa di tangan mereka, Indonesia akan menjadi tempat yang lebih hangat dan berdaya. @thaaa_aja  GP 4Presiden https://t.co/jvNQFbzUPW",WiraEthan75616,Fri Dec 15 10:35:19 +0000 2023,video mesra keluarga kakak ganjar beri harap bahwa tangan mereka indonesia akan jadi tempat lebih hangat daya gp presiden,Family Intimate Video of Ganjar's Sister Gives Hope That Their Hands Indonesia Will Become a Warmer Place for the President's GP,2,0,0,0,0
"Ganjar Pranowo, contoh pemimpin yang memiliki kecerdasan emosional dan kebijaksanaan dalam memimpin keluarga dan negara. @ElianaJuli67785  GP 4Presiden https://t.co/XHlrzJhBE3",jelilakynaaa,Fri Dec 15 10:40:33 +0000 2023,ganjar pranowo contoh pimpin milik cerdas emosional bijaksana dalam pimpin keluarga negara gp presiden,Ganjar Pranowo Example of Leading Belonging to Emotional Intelligence Wise in Leading the State Family GP President,1,0,0,0,0
"@deddysitorus Seperti yg disampaikan bung burhandin... Survey ini dilakukan bulan juli sampai september di 18 provinsi, dan saat itu hampir di semua survey ganjar menang.",AgusFHermawan1,Fri Dec 15 10:40:33 +0000 2023,seperti sampai bung burhandin survey laku bulan juli sampai september provinsi saat itu hampir semua survey ganjar menang,"As until Burhandin's survey was sold from July to September Province, at that time almost all Ganjar surveys won",1,0,0,0,0
"Ganjar Pranowo, kehangatan keluarga menjadi cermin dari kepemimpinan yang ramah dan dekat dengan rakyat. @kisseokjinkim  GP 4Presiden https://t.co/Ey44dzRitI",milayudhiaa,Fri Dec 15 10:40:32 +0000 2023,ganjar pranowo hangat keluarga jadi cermin pimpin ramah dekat dengan rakyat gp presiden,Ganjar Pranowo Warm Family Becomes a Mirror Friendly Lead Close to the People GP President,2,0,0,0,0
"Keakraban dan kepedulian Mas Ganjar Pranowo terhadap keluarganya adalah cerminan dari kepemimpinan yang tidak hanya bertanggung jawab pada pekerjaan, tetapi juga pada kehidupan pribadi. @Takeitslowhoney  GP 4Presiden https://t.co/IKrfv8hbPR",akbarrbary,Fri Dec 15 10:40:32 +0000 2023,akrab peduli kakak ganjar pranowo hadap keluarga adalah cermin pimpin tidak hanya tanggung jawab kerja tetapi pada hidup pribadi gp presiden,Familiar caring brother Ganjar Pranowo facing family is a mirror lead not only work responsibilities but on the personal life of GP President,1,0,0,0,0
Keakraban keluarga Ganjar adalah cermin kepemimpinan yang inklusif dan peduli terhadap kepentingan masyarakat. @valdaasn  GP 4Presiden https://t.co/9tvP4wKjHB,RezaHarkiix,Fri Dec 15 10:40:31 +0000 2023,akrab keluarga ganjar adalah cermin pimpin inklusif peduli hadap penting masyarakat gp presiden,Intimate Ganjar Family is a Mirror of Inclusive Leadership Caring for Important Community GP President,2,0,0,0,0
Dukungan tanpa batas untuk Mas Ganjar Pranowo dan Pak Mahfud MD! Mereka adalah harapan baru untuk Jatim yang lebih baik. @sapilautbetinaa  GP 4Presiden https://t.co/xcexfzyc6a,CitraCyntia,Fri Dec 15 10:40:30 +0000 2023,dukung tanpa batas untuk kakak ganjar pranowo bapak mahfud md mereka adalah harap baru untuk jatim lebih baik gp presiden,Unlimited Support for Brother Ganjar Pranowo Mr. Mahfud MD They Are New Hope for Better East Java GP President,2,0,0,0,0
"Dukungan saya untuk Mas Ganjar Pranowo dan Pak Mahfud MD, semoga visi dan misi mereka menciptakan dampak positif yang besar. @lllvvvvyyy  GP 4Presiden https://t.co/BN6ncBXWCo",IchsanChaidir12,Fri Dec 15 10:40:29 +0000 2023,dukung aku untuk kakak ganjar pranowo bapak mahfud md moga visi misi mereka cipta dampak positif besar gp presiden,"Support Me for Brother Ganjar Pranowo, Mr. Mahfud MD, Moga, Their Vision and Mission Create a Big Positive Impact of GP President",2,0,0,0,0
Pemimpin yang peduli terhadap keluarganya juga akan peduli terhadap kesejahteraan rakyatnya. Itulah yang saya lihat pada Mas Ganjar Pranowo. @vidiarariyudo  GP 4Presiden https://t.co/Nt0kXl99BC,nadiaftrr1,Fri Dec 15 10:40:29 +0000 2023,pimpin peduli hadap keluarga akan peduli hadap sejahtera rakyat itu aku lihat kakak ganjar pranowo gp presiden,"Lead Care for Family Will Care for People's Prosperity, I See Brother Ganjar Pranowo GP President",1,0,0,0,0
Ngakak sama fanboy Ganjar satu ini. Kenapa si klean hobi upload sesuatu yg lewat? Pollingnya juli-September. 😜 Sekalian survey awal2 tahun aja pas Ganjar no 1 kebanyakan polster lokal 🤭,Tuman6032276076,Fri Dec 15 10:40:29 +0000 2023,ngakak sama fanboy ganjar satu kenapa klean hobi unggah sesuatu lewat pollingnya juli september sekali survey awal tahun pas ganjar no banyak polster lokal,Laugh at Ganjar fanboy one why klean hobby upload something through his poll July September once the survey of the beginning of the year when Ganjar no many local polsters,1,0,0,0,0
"Mahfud MD, semoga sinergi dengan Ganjar Pranowo melahirkan kepemimpinan yang adil dan berkeadilan. @sukapisangk  GP 4Presiden https://t.co/SlaX7YQj87",AmaliaGriz5,Fri Dec 15 10:40:29 +0000 2023,mahfud md moga sinergi dengan ganjar pranowo lahir pimpin adil adil gp presiden,Mahfud MD Moga Synergy with Ganjar Pranowo Born to Lead Adil Adil GP President,1,0,0,0,0
"Ganjar Pranowo dan Mahfud MD, kehangatan keluarga kalian adalah pencerminan kehangatan yang diharapkan di setiap sudut Jakarta. @daisylittle04  GP 4Presiden https://t.co/5dCWOaqkw7",SafitSafitriani,Fri Dec 15 10:40:29 +0000 2023,ganjar pranowo mahfud md hangat keluarga kalian adalah cermin hangat harap tiap sudut jakarta gp presiden,"Ganjar Pranowo Mahfud MD Warm, Your Family is a Warm Mirror, Please Every Corner of Jakarta Presidential GP",1,0,0,0,0
"Mahfud MD ke Ciamis, Janjikan Program Insentif Guru Madrasah dan Marbot Masjid https://t.co/UvmeSekvB8 https://t.co/EK8aDuIbAt,- Pasangan Capres-cawapres Ganjar-Mahfud MD mengklaim bakal memprioritaskan program pemberian insentif untuk kesejahteraan Guru madrasah dan marbot m…",harapanrakyat_,Fri Dec 15 10:40:28 +0000 2023,mahfud md ciamis janji program insentif guru madrasah marbot masjid pasang capres cawapres ganjar mahfud md klaim akan prioritas program beri insentif untuk sejahtera guru madrasah marbot,Mahfud MD Ciamis Promises Marbot Madrasah Teacher Incentive Program Masjid Pasang Presidential Candidate Ganjar Mahfud MD Claims Program Priorities to Give Incentives for the Welfare of Marbot Madrasah Teachers,1,0,0,0,0
Kebersamaan Ganjar Pranowo dengan keluarganya adalah fondasi utama yang dapat membawa keharmonisan ke dalam kepemimpinan negara. @duhapayahm  GP 4Presiden https://t.co/sMcMriZ5F0,drrlvccoo,Fri Dec 15 10:40:27 +0000 2023,sama ganjar pranowo dengan keluarga adalah fondasi utama dapat bawa harmonis dalam pimpin negara gp presiden,The same Ganjar Pranowo with family is the main foundation can bring harmony in leading the country GP President,2,0,0,0,0
Kemesraan keluarga Ganjar adalah cerminan nyata bahwa pemimpin yang baik adalah yang memahami nilai-nilai keluarga. @tippanijjang  GP 4Presiden https://t.co/7E9Qdgjweg,najimhmmd,Fri Dec 15 10:40:27 +0000 2023,mesra keluarga ganjar adalah cermin nyata bahwa pimpin baik adalah paham nilai nilai keluarga gp presiden,The friendly Ganjar family is a real mirror that good leadership is an understanding of the family values of the President GP,2,0,0,0,0
"@detikcom Ganjar Pranowo mencerminkan sikap progresif dalam menangani isu-isu pertanian, khususnya terkait pupuk.",afganharun36610,Fri Dec 15 10:40:27 +0000 2023,ganjar pranowo cermin sikap progresif dalam tangan isu isu tani khusus kait pupuk,Ganjar Pranowo mirrors progressive attitudes in the hands of the issue of specific agricultural issues related to fertilizer,1,0,0,0,0
Kedekatan Mas Ganjar dengan keluarganya menggambarkan bahwa keberhasilan seorang pemimpin dimulai dari kebahagiaan di dalam rumah tangganya. @terlanjur_dalam  GP 4Presiden https://t.co/Vzeb4urt4t,putranawiiii,Fri Dec 15 10:40:26 +0000 2023,dekat kakak ganjar dengan keluarga gambar bahwa hasil orang pimpin mulai bahagia dalam rumah tangga dalam gp presiden,Close Brother Ganjar with Family Picture That Results People Lead Start Happy in Household in Presidential GP,2,0,0,0,0
Video kemesraan Ganjar Pranowo menjadi pesan bahwa kebijaksanaan dalam keluarga dapat merembes ke dalam kebijaksanaan dalam pemerintahan. @dakiuki  GP 4Presiden https://t.co/eBpNukfhsk,tiaraiffah21,Fri Dec 15 10:40:26 +0000 2023,video mesra ganjar pranowo jadi pesan bahwa bijaksana dalam keluarga dapat rembes dalam bijaksana dalam perintah gp presiden,Ganjar Pranowo's Intimate Video Becomes a Message That Wisdom in the Family Can Seep in Wisdom in the Presidential GP's Order,1,0,0,0,0
Sukses selalu untuk Mas Ganjar Pranowo! Semoga kehangatan keluarganya membawa semangat positif untuk seluruh masyarakat Jatim. @santi1873  GP 4Presiden https://t.co/P1gc6mAMCw,MaryaaamSiti,Fri Dec 15 10:40:26 +0000 2023,sukses selalu untuk kakak ganjar pranowo moga hangat keluarga bawa semangat positif untuk seluruh masyarakat jatim gp presiden,Success is always for Brother Ganjar Pranowo Moga warm family Bring positive spirit to the entire community of East Java GP President,2,0,0,0,0
"Ganjar Pranowo dan Atikoh membangun fondasi keluarga yang sehat, menjadi modal kuat bagi kepemimpinan yang sukses. @Deeane412  GP 4Presiden https://t.co/4AquHTtSsd",yusfi_randi,Fri Dec 15 10:40:13 +0000 2023,ganjar pranowo atikoh bangun fondasi keluarga sehat jadi modal kuat bagi pimpin sukses gp presiden,Ganjar Pranowo Atikoh Builds a Healthy Family Foundation as Strong Capital for Leading the Success of the Presidential GP,2,1,0,0,0
"Ganjar Pranowo dan Mahfud MD, kita berharap agar kalian dapat membawa Jakarta menuju masa depan yang lebih cerah. @dandan_danis  GP 4Presiden https://t.co/BcOY5mbm8R",AisyahAzizah_1,Fri Dec 15 10:40:13 +0000 2023,ganjar pranowo mahfud md kita harap agar kalian dapat bawa jakarta tuju masa depan lebih cerah dan gp presiden,Ganjar Pranowo Mahfud MD We hope that you can bring Jakarta to a brighter future and the presidential GP,2,0,0,0,0
"Keluarga yang harmonis adalah aset berharga, dan Mas Ganjar telah membuktikan bahwa dia bisa menjaga keharmonisan dalam segala hal. @TiansChaos  GP 4Presiden https://t.co/GtvKvgMPCX",maharanikrnti,Fri Dec 15 10:42:06 +0000 2023,keluarga harmonis adalah aset harga kakak ganjar telah bukti bahwa dia bisa jaga harmonis dalam segala hal gp presiden,Family Harmony is an asset price Brother Ganjar has proof that he can keep harmonious in all matters GP President,2,0,0,0,0
"Bersama keluarga yang harmonis, Mas Ganjar membuktikan bahwa kepemimpinan dimulai dari rumah. Semoga terus menjadi teladan untuk kita semua. @timunsedih  GP 4Presiden https://t.co/oouIS3ZTM3",KVisi19425,Fri Dec 15 10:42:05 +0000 2023,sama keluarga harmonis kakak ganjar bukti bahwa pimpin mulai rumah moga jadi teladan untuk kita semua gp presiden,Same Harmonious Family Brother Ganjar Proof that Lead Start Home Moga Becomes an Exemplar for All of Us GP President,2,0,0,0,0
"Keakraban Ganjar Pranowo dengan keluarganya menunjukkan bahwa dia adalah pemimpin yang tidak hanya berbicara, tapi juga bertindak nyata. @akkazh  GP 4Presiden https://t.co/92l1Nz6ygv",MaulAkbarr3,Fri Dec 15 10:42:04 +0000 2023,akrab ganjar pranowo dengan keluarga tunjuk bahwa dia adalah pimpin tidak hanya bicara tapi tindak nyata gp presiden,Ganjar Pranowo's Familiarity with Family Shows That He Is the Lead Not Only Talk But Real Action GP President,2,0,0,0,0
"Ganjar dan Mahfud, membawa angin segar untuk politik Jakarta dengan membawa nilai-nilai keluarga yang positif. @awkward_anna1  GP 4Presiden https://t.co/F5q1QFpDcQ",aprizaric,Fri Dec 15 10:42:02 +0000 2023,ganjar mahfud bawa angin segar untuk politik jakarta dengan bawa nilai nilai keluarga positif anna gp presiden,Ganjar Mahfud Brings Fresh Air to Jakarta Politics by Bringing Positive Family Values Anna GP President,2,0,0,0,0
Mas Ganjar Pranowo dan Pak Mahfud MD adalah contoh nyata bahwa kepemimpinan yang baik adalah hasil dari nilai-nilai keluarga yang solid. @rudi_saputra199  GP 4Presiden https://t.co/OWgXHGScXb,indahprnmsri100,Fri Dec 15 10:42:02 +0000 2023,kakak ganjar pranowo bapak mahfud md adalah contoh nyata bahwa pimpin baik adalah hasil nilai nilai keluarga solid saputra gp presiden,"Brother Ganjar Pranowo, Mr. Mahfud MD, is a clear example that good leadership is the result of solid family values Saputra GP President",2,0,0,0,0
