full_text,username,created_at,clean,english,sentimen,Pornografi,Ancaman,Sindiran,Diskriminasi
Kalo Gibran tidak berani menerima tantangan berdialog dengan BEM mahasiswa se Indonesia maka benarlah kata orang Emil Dardak menjadi Joki penting bagi Gibran. #SiagaLawanKecurangan #SiagaLawanKecurangan https://t.co/MSWDLTPP78,Freedomland3l3l,Sun Jan 28 01:24:41 +0000 2024,kalau gibran tidak berani terima tantang dialog dengan bem mahasiswa indonesia maka benar kata orang emil dardak jadi joki penting bagi gibran,"If Gibran does not dare to accept the challenge of dialogue with Indonesian Student BEM, then it is true that Emil Dardak said that being an important jockey for Gibran",1,0,0,0,0
Istimewa! Kampanye Akbar di Yogakarta sangat mengesankan Rintik hujan tidak membuat padam api semangat para hadirin. Semua tetap antusias mengantar PSI lolos ke Senayan dan menangkan Prabowo-Gibran sekali putaran Saat memberikan sambutan Mas Ketum menceritakan https://t.co/tfEL09Gbd4,psi_id,Sat Jan 27 15:23:57 +0000 2024,istimewa kampanye akbar yogakarta sangat kesan rintik hujan tidak buat padam api semangat para hadirin semua tetap antusias antar psi lolos senayan menang prabowo gibran sekali putar saat beri sambut kakak tum cerita,Special Grand Campaign Yogakarta Very Impression Raindrops Do Not Make Fire Extinguish The enthusiasm of the audience all remained enthusiastic between PSI Lolos Senayan won Prabowo Gibran once play when welcoming Brother Tum Story,2,0,0,0,0
@budimandjatmiko @prabowo @gibran_tweet Dulu tak banggain tak kiro betul tegak lurus dg kebenaran ternyata salah https://t.co/7goJrJQT3w,Nurhadi40083478,Sat Jan 27 12:57:01 +0000 2024,tweet dulu tidak banggain tidak kiro betul tegak lurus benar nyata salah,tweet used to be not proud not kiro right perpendicular true real wrong,0,0,0,0,0
Gibran Sebut Hilirisasi Digital Butuh Ahli di Bidang Data Scientist hingga AI Researcher https://t.co/h44BalS4Ps #TempoNasional,tempodotco,Sat Jan 27 23:46:36 +0000 2024,gibran sebut hilir digital butuh ahli bidang data scientist hingga ai researcher,Gibran Says Digital Downstream Needs Data Scientists to AI Researchers,1,0,0,0,0
Dengan tidak memilih GIBRAN anda udah menyelamatkan bangsa ini dari praktek NEPOTISME,Bambangmulyonoo,Sat Jan 27 20:41:42 +0000 2024,dengan tidak pilih gibran kamu sudah selamat bangsa dari praktik nepotisme,By not choosing Gibran you have saved the nation from the practice of nepotism,1,0,0,0,0
Maruarar Sirait mengajak warga mencetak sejarah memenangkan Prabowo-Gibran di Subang yang merupakan basis PDIP. https://t.co/AxqSXUYi4Z,detikcom,Sat Jan 27 08:42:48 +0000 2024,maruarar sirait ajak warga cetak sejarah menang prabowo gibran subang rupa basis pdip,Maruarar Sirait Invites Citizens to Make History to Win Prabowo Gibran Subang Rupa PDIP Base,1,0,0,0,0
Pak Otto Hasibuan adalah pengacara beliau pasti mengerti bahasa keadilan. Oleh sebab itu berdiri bersama orang yang tulus dan punya rasa keadilan tinggi yakni Pak Prabowo Subianto!! #prabowo #gibran #prabowogibran #mendingprabowo #terusmajubersamaprabowo #dekade08 https://t.co/H2ooiHmTYu,dekade_08,Sat Jan 27 08:34:47 +0000 2024,bapak otto hasibuan adalah acara beliau pasti erti bahasa adil oleh sebab itu diri sama orang tulus punya rasa adil tinggi yakni bapak prabowo subianto,Father Otto Hasibuan is an event He certainly means fair language therefore the same self of sincere people has a high sense of fairness which is Father Prabowo Subianto,2,0,0,0,0
ESTAFET KEPEMIMPINAN Akan Berlanjut Kepada SEORANG PEMIMPIN yang Benar benar TULUS BERBAKTI dan MENGABDI kepada BANGSA dan NEGARA demi CITA CITA mewujudkan RAKYAT YANG MAKMUR dan SEJAHTERA. PRABOWO-GIBRAN OPTIMIS MENANG 1 PUTARAN. ,satriawiguna77,Sun Jan 28 02:32:46 +0000 2024,estafet pimpin akan lanjut kepada orang pimpin benar benar tulus bakti abdi kepada bangsa negara demi cita cita wujud rakyat makmur sejahtera prabowo gibran optimis menang putar,The leadership relay will continue to the lead people Really sincere devotion to the nation for the ideals of the Prosperous People Prabowo Gibran Optimistic to Win Play,2,0,0,0,0
Sebelum Ke Hal Lain Hati Tentang Pratikno cukup berperan untuk Gibran lolos di MK Tuwal Towel tentang hal tersebut menjadi bahan perbincangan Hujan fakta terus bertubi Kembali focus tidak ada kejahatan yang sempurna kawan #HaveAniesDay Wakanda No More Indonesia Forever https://t.co/iuCEg727be,Mdh_Sna,Sat Jan 27 16:46:56 +0000 2024,belum hal lain hati tentang pratikno cukup peran untuk gibran lolos mk tuwal towel tentang hal sebut jadi bahan bincang hujan fakta tubi kembali fokus tidak ada jahat sempurna teman wakanda no more indonesia forever,Not Yet Another Thing Heart About Pratikno Enough Role for Gibran to Escape MK Tuwal Towel About Things Call It Raining Facts Tubi Refocused No Perfect Evil Wakanda Friends No More Indonesia Forever,1,0,0,0,0
Orang yang dengki selalu menganggapmu sombong. Orang yang cinta akan selalu menghargaimu sebagai seseorang yang baik. Orang yang kurang bijak akan selalu mengkritikmu tanpa menyadari kekurangan dirinya Gibran Khalil Gibran https://t.co/ZLVK3PiMa9,pelitaa_santri,Sat Jan 27 02:15:10 +0000 2024,orang dengki selalu anggap sombong orang cinta akan selalu harga bagai orang baik orang kurang bijak akan selalu kritik tanpa sadar kurang diri gibran khalil gibran,"spiteful people always consider arrogant, love people will always be priced like good people, people less wise will always criticize unconsciously lack of self, Gibran Khalil Gibran",0,0,0,0,0
Bahlil: Gibran Contoh Pemimpin Muda yang Punya Kemampuan Eksekusi Baik https://t.co/JWOuPF7Ke8 #beritasatu #news #berita,Beritasatu,Sat Jan 27 10:48:35 +0000 2024,bahlil gibran contoh pimpin muda punya mampu eksekusi baik,"Bahlil Gibran, an example of a young leader, has good execution skills",2,0,0,0,0
Safari Politik kali ini Gibran kembali ke Bali. Mendengarkan masukan dr para pelaku hiburan. Semoga kunjungan ini bisa merubah Bali dari merah menjadi Biru Langit. Gibran Melesat #PilihSamsulAja #SamsulTerdepan | Kameranya Hujan Demokrat Pagi-pagi Thailand Survey | https://t.co/3ageoc1bdx,Bangher1_,Sat Jan 27 03:36:18 +0000 2024,safari politik kali gibran kembali bal dengar masuk para laku hibur moga kunjung bisa rubah bal merah jadi biru langit gibran lesat kamera hujan demokrat pagi pagi thailand survey,political safari kali gibran back bal listen in para laku entertained moga kunjung can change bal red to blue sky gibran lesat camera rain democrat morning morning thailand survey,1,0,0,0,0
Thread yang membongkar koalisi jahat @maybezahraaa @neohistoria_id @aniesbaswedan FRAMING terhadap @gibran_tweet #howlowcanyougo ,johnnie_muhan,Sat Jan 27 03:06:03 +0000 2024,thread bongkar koalisi jahat id framing hadap tweet,thread bongkar koalisi jahat id framing hadap tweet,1,0,0,0,0
Skenario ideal: - Ganjar-Mahfud menang - Anies kembali menjadi Gubernur Jakarta di periode kedua - Prabowo pensiun dan rujuk dgn mantan istrinya - Gibran menjabat sebagai Walikota Solo selama setidaknya satu periode penuh - Cak Imin? Bingung gw,tamerlane9470,Sat Jan 27 15:03:58 +0000 2024,skenario ideal ganjar mahfud menang anies kembali jadi gubernur jakarta periode dua prabowo pensiun rujuk mantan istri gibran jabat bagai walikota solo lama tidak satu periode penuh cak imin bingung,Ganjar Mahfud's Ideal Scenario Wins Anies Returns as Jakarta Governor for Second Term Prabowo Retires Refer Gibran's Ex-Wife to Serve Like Mayor of Solo Lama Not a Full Term Cak Imin Confused,1,0,0,0,0
He bocah yang ditolak itu hilirisasi oleh Cina memakai modal China menggunakan teknologi China memakai tenaga kerja China produknya dijual ke China dan hasil penjualannya dibawa ke China. https://t.co/NQYu3upvLt,giginpraginanto,Sat Jan 27 22:09:04 +0000 2024,dia anak tolak itu hilir oleh cina pakai modal china guna teknologi china pakai tenaga kerja china produk jual china hasil jual bawa china,He's the son of China's capital using Chinese technology using Chinese labor products selling China as a result of China's carry-on selling,1,0,0,0,0
Ratusan Anak Muda Hadiri Deklarasi Pariban: Caleg DPR RI Sabam Rajagukguk Tekankan Kemenangan @prabowo @gibran_tweet Padangsidimpuan https://t.co/gZAmbfgTTs,Gerindra,Sat Jan 27 05:47:39 +0000 2024,ratus anak muda hadir deklarasi pariban caleg dpr ri sabam rajagukguk tekan menang tweet padangsidimpuan,Hundreds of Young People Attend Pariban Declaration of Indonesian House of Representatives Candidate Sabam Rajagukguk Press Wins Padangsidimpuan Tweet,1,0,0,0,0
PROJO Muara Enim Sumsel &amp; Kota Palembang siap menangkan Prabowo Gibran sekali putaran🇮🇩 #projo #jokowi #IndonesiaMaju kitapakb0w0 kitakeren masbowogbran okegasss https://t.co/xbEwgCZllO,Projo_Pusat,Sun Jan 28 04:17:28 +0000 2024,projo muara enim sumsel kota palembang siap menang prabowo gibran sekali putar kitapakb kitakeren masbowogbran okegasss,Projo Muara Enim South Sumatra Palembang City Ready to Win Prabowo Gibran One Play Kitapakb KitaKeren Masbowogbran Okegasss,1,0,0,0,0
Semoga antum paham @gibran_tweet,PutraPangalana,Sat Jan 27 12:19:45 +0000 2024,moga antum paham tweet,moga antum paham tweet,1,0,0,0,0
Ikut-ikutan tren cobain advice quiz Capres-cawapres Daaaan hasil rekomendasinya buat saya: 50% Anies-Cak Imin 38% Ganjar-Mahfud 12% Prabowo-Gibran Btw yang pengin cobain quiznya bisa langsung klik https://t.co/HYhDB4DkDI ga perlu pake daftar atau login. https://t.co/AZmt6zyzji,AgusMagelangan,Sat Jan 27 10:29:37 +0000 2024,ikut ikut tren cobain advice kuis capres cawapres daaaan hasil rekomendasi aku anies cak imin ganjar mahfud prabowo gibran omong ingin cobain quiznya bisa langsung klik tidak perlu pakai daftar atau masuk,"Join the Trend Try Advice Quiz for Vice President Candidates Daaaan My Recommendation Results Anies Cak Imin Ganjar Mahfud Prabowo Gibran Nonsense Want to Try the Quiz You Can Click Immediately, No Need to Use Register or Login",1,1,0,0,0
@RcyberProj0 @budimuni98 @Gerindra @gibran_tweet @prabowo @handoko2411 @Projo_Pusat @FALDA81 Di subang jabar loh ini yg katanya jabar 60% masih yakin 1 putaran https://t.co/9UGDIEXjfQ,SastroDimedjo3,Sat Jan 27 15:26:00 +0000 2024,tweet pusat subang jabar loh yang kata jabar masih yakin putar,Tweet the West Java Subang Center Loh that the word West Java is still sure to rotate,1,0,0,0,0
@davidnurbianto Ga sopan Prabowo lg ngomong https://t.co/vEt4qIVNTe,MKuntukGIBRAN,Sat Jan 27 06:07:38 +0000 2024,tidak sopan prabowo ngomong,tidak sopan prabowo ngomong,1,0,0,0,0
Ok gasss....... Khusus pendukung Prabowo Gibran tinggalkan jejak saya akan follback pelan pelan Sambil ngopiiiii https://t.co/kUXys9C82k,selflove_LyN,Sat Jan 27 11:02:46 +0000 2024,ok gas khusus dukung prabowo gibran tinggal jejak aku akan follback pelan pelan sambil ngopiiiii,ok gas special support prabowo gibran stay trail i will follback slowly while drinking coffee,1,0,0,0,0
Acara Gibran Suryaning Sanur di Pantai Mertasari Sanur Bali tadi pagi dihadiri oleh puluhan ribu pendukung nya https://t.co/Sk2Sop1BFW,Twillight_Loid,Sat Jan 27 05:54:10 +0000 2024,acara gibran suryaning sanur pantai mertasari sanur bal tadi pagi hadir oleh puluh ribu dukung,Gibran Suryaning Sanur event Mertasari Beach Sanur Bal this morning was attended by tens of thousands of supporters,1,0,0,0,0
Mbaknya yg nanya ada ada aja kan mas Gibran jadi cawapres juga karena permainan orang dalam dalam istana https://t.co/70DC8UD3UY,DS_yantie,Sat Jan 27 13:06:38 +0000 2024,kakak tanya ada ada kan kakak gibran jadi cawapres karena main orang dalam dalam istana,"Brother asked, is there a brother Gibran who became vice president because he played insiders in the palace",1,0,0,0,0
️ Isu mundurnya sejumlah menteri dan skenario politik jahat demi tujuannya menangkan Prabowo - Gibran. Bila tujuan itu tidak tercapai maka pemilu dibuat chaos kondisi darurat demi memperpanjang kekuasaan Jokowi. video full: https://t.co/WNhkEl0ymp *FA* https://t.co/TXbaGfDrdh,faizalassegaf,Sat Jan 27 17:46:28 +0000 2024,isu mundur jumlah menteri skenario politik jahat demi tuju menang prabowo gibran bila tuju itu tidak capai maka milu buat chaos kondisi darurat demi panjang kuasa jokowi video penuh fa,The issue of resigning the number of ministers Evil Political Scenarios for Prabowo Gibran's Victory If That Goal Is Not Achieved Then Milu Creates Chaos State of Emergency for Jokowi's Long Power FA Full Video,0,0,0,0,0
Terlepas dari pandangan lu ke Prabowo lu harus akuin Gibran itu orangnya freak banget untuk jadi cawapres. Aneh banget tu orang. Untuk jadi ketua BEM kampus aja aneh dia. Kaya wibu-wibu kurang gaul gak sih.,kontomulyo_,Sat Jan 27 05:10:54 +0000 2024,lepas pandang lu prabowo lu harus akuin gibran itu orang freak untuk jadi cawapres aneh itu orang untuk jadi ketua bem kampus aneh dia seperti wibu wibu kurang gaul tidak,"From Lu Prabowo's point of view, Lu must admit that Gibran is a freak person to be vice president, strange is a person to be the head of BEM Strange campus, he is like a weeb, weeb is less slang, not",0,1,0,0,0
Disukai begini Min @prabowo @gibran_tweet https://t.co/hDI5O8pogf,GibraltarNc,Sat Jan 27 03:58:13 +0000 2024,suka begini admin tweet,suka begini admin tweet,1,0,0,0,0
Kampanye Prabowo - Gibran di Sumenep PECAH!! https://t.co/rQuXuSOeX0,03__nakula,Sat Jan 27 13:47:14 +0000 2024,kampanye prabowo gibran sumenep pecah,Prabowo Gibran Sumenep's campaign breaks,1,0,0,0,0
Pagi tadi mengawali hari di pantai Sanur Bali dengan serangkaian kegiatan tradisi mulai dari mendengarkan pembacaan Adi Parwa sebagai Parwa atau Episoda pertama dan utama dari Itihasa Mahabharata yang menjadi bukti betapa luhur dan kayanya literasi dan budaya tutur nusantara. https://t.co/mSLS3JsP64,gibran_tweet,Sat Jan 27 05:06:20 +0000 2024,pagi tadi awal hari pantai sanur bal dengan rangkai giat tradisi mulai dengar baca adik parwa bagai parwa atau episoda pertama utama itihasa mahabharata jadi bukti betapa luhur seperti literasi budaya tutur nusantara,"This morning, at the beginning of the day, Sanur Bal Beach with a series of active traditions began to hear read Parwa's sister like a parwa or the main first episoda of Itihasa Mahabharata, so proof of how noble it is like cultural literacy of the archipelago speech",1,0,0,0,1
Gak ada foto gibran https://t.co/V4oo3S3dKj,UmarSyadatHsb__,Sat Jan 27 11:28:24 +0000 2024,tidak ada foto gibran,No photos of Gibran,1,0,0,0,0
tw // gibran cape cape belajar buat lolos univ top cape2 kuliah ngejar cumlaude cape2 ikut organisasi buat cv eh milih cawapres udah ipk 2 3 nepobaby nol pengalaman lagi. yang bener ajee rugi dong! luv,UGM_FESS,Sat Jan 27 04:46:31 +0000 2024,tw gibran kesal kesal ajar lolos universitas top kesal kuliah ngejar cumlaude kesal ikut organisasi cv milih cawapres sudah ipk nepobaby nol alam yang benar ajee rugi sayang,TW Gibran annoyed upset Teaching Passed Top University Upset College Chasing Cumlaude Upset Joining the Organization CV Elects Vice President Already GPA Nepobaby Zero true nature ajee loss dear,1,0,0,0,0
Awalnya nyinyir. Begitu Gibran El Samsul nongol langsung termehek-mehek https://t.co/7zB6VhuenI,MerrMagda,Sat Jan 27 10:44:10 +0000 2024,awal nyinyir begitu gibran el samsul muncul langsung termehek mehek,The beginning of the grinning as soon as Gibran El Samsul appeared immediately termehek mehek,1,0,0,0,0
Jendral Dudung aja resmi dukung pak @prabowo dan mas samsul @gibran_tweet Sebagai seorang tentara dan mantan gubernur akademi militer yang tentunya pernah kerjasama dengan pemimpin daerah di Indonesia tentu tau dengan persis siapa yang harus didukung untuk memimpin bangsa ini https://t.co/riUeJM7tdP,are_inismyname,Sat Jan 27 14:52:40 +0000 2024,jendral dudung resmi dukung bapak kakak samsul tweet bagai orang tentara mantan gubernur akademi militer tentu pernah kerjasama dengan pimpin daerah indonesia tentu tau dengan persis siapa harus dukung untuk pimpin bangsa,General Dudung Officially Supports Samsul's Brother Samsul Tweet Like a Soldier Former Governor of the Military Academy Must Have Collaborated with Indonesian Regional Leaders Of course know exactly who to support to lead the nation,1,0,0,0,1
Gini lho kampanye riang gembira Ada upin ipin pak gemoy bobby naruto dll meriah banget di JCC Pidato Prabowo Gibran yang ditungguin .. Biar TL adem ️ https://t.co/2TmKmcl3Y0,NyaiiBubu,Sat Jan 27 15:24:25 +0000 2024,gin kampanye riang gembira ada upin ipin bapak gemoy bobby naruto riah di jcc pidato prabowo gibran ditungguin tl adem,Gin Campaign Joyful Ada Upin Ipin Mr. Gemoy Bobby Naruto Riah at JCC Prabowo Gibran's Speech Awaited TL Adem,1,0,0,0,0
Megawati Menggandeng Gibran . Gedung Grhadika Bakti Praja Semarang Jawa Tengah .. https://t.co/6rkUarhrS1,cobeh2022,Sat Jan 27 16:17:07 +0000 2024,megawati gandeng gibran gedung grhadika bakti praja semarang jawa tengah,Megawati Collaborates with Gibran Grhadika Bakti Praja Semarang Building Central Java,1,0,0,0,0
Guys All in Prabowo-Gibran. Yakinlah satu putaran. https://t.co/mD6pYq14a1,idrisbue,Sat Jan 27 13:59:25 +0000 2024,semua di prabowo gibran yakin satu putar,All in Prabowo Gibran Convinced One Play,1,0,0,0,0
Rangkaian kegiatan hari ini berakhir di Serang Banten. Saya menghadiri undangan shalawat dan menyapa masyarakat dari Habib Lutfi bin Yahya. Alhamdulillah hari ini berjalan lancar dalam setiap kegiatan saya rasakan kekuatan harapan dan dukungan masyarakat kepada Prabowo-Gibran. https://t.co/wZtjQfcAbY,prabowo,Sat Jan 27 15:42:13 +0000 2024,rangkai giat hari akhir serang banten aku hadir undang shalawat siapa masyarakat habib lutfi bin yahya alhamdulilah hari jalan lancar dalam tiap giat aku rasa kuat harap dukung masyarakat kepada prabowo gibran,Organize Actively on the Last Day of the Banten Attack I Am Present Invite Shalawat Who is the Community Habib Lutfi bin Yahya Alhamdulilah The Day Runs Smoothly In Every Activity I feel strong Please support the community to Prabowo Gibran,2,0,0,0,0
trend di kalangan gen-Z: menolak Prabowo dan Gibran. kebetulan gen-Z ga terlalu kenal juga ama Jokowi. jadi mereka ga punya beban untuk trolling Jokowi. yang dukung Prabowo-Gibran kena dissing. dianggap ngga keren https://t.co/FEVI54atB4,BangWin04,Sat Jan 27 03:37:03 +0000 2024,trend kalang gen z tolak prabowo gibran betul gen z tidak terlalu kenal sama jokowi jadi mereka tidak punya beban untuk trolling jokowi dukung prabowo gibran kena dissing anggap tidak keren,Gen Z Trend Rejects Prabowo Gibran Right Gen Z Doesn't Know Jokowi Too Much So They Don't Have the Burden of Trolling Jokowi Supports Prabowo Gibran Gets Dissing Considered Uncool,0,0,0,0,0
Pendukung militan Prabowo-Gibran semangat wujudkan kemenangan satu putaran. #PrabowoGibran #MenangSatuPutaran #HabiburokhmanDPRRI #Gerindra https://t.co/nbb4OP0LF3,habiburokhman,Sat Jan 27 03:00:44 +0000 2024,dukung militan prabowo gibran semangat wujud menang satu putar,Support Militant Prabowo Gibran Spirit of Winning One Play,1,0,0,0,0
Coba ku tanya pada warga net percaya atau tidak saudara bahwa foto Gibran ini berada di Papua? Percaya : like Tdak percaya : retweet Keterangan : koment https://t.co/n4Wecj86FY,DarsAlexandra1,Sat Jan 27 02:23:10 +0000 2024,coba ku tanya warga net percaya atau tidak saudara bahwa foto gibran ada papua percaya tdak percaya retweet terang koment,"Let me ask netizens believe it or not, brother, that Gibran's photo is in Papua, believe it doesn't believe retweets, bright comments",1,0,0,0,0
@msaid_didu Semangat pak tegak lurus bersama Gibran https://t.co/itoZqoAK5E,Pantauaja67,Sat Jan 27 05:41:59 +0000 2024,didu semangat bapak tegak lurus sama gibran,Didu spirit father upright same gibran,1,0,0,0,0
SERATUS POINT' NEGATIF UNTUK MPUD...!! Kalah dalam debat cawapres 03 Mahfud MD bawa2 nama ibu siapa ibu yg dimaksud ..?? mungkinkah ibundanya mas @gibran_tweet : Ibu Iriana..??Nampaknya dia sudah kalap dan dikendalikan nafsu amarah. https://t.co/RfhR2EM4Sj,LOVE_UM4M4,Sat Jan 27 10:59:57 +0000 2024,ratus titik negatif untuk mpud kalah dalam debat cawapres mahfud md bawa nama ibu siapa ibu maksud mungkin ibunda kakak tweet ibu iriana nampaknya dia sudah kalap kendali nafsu amarah,Hundred Negative Points for MPUD to Lose in Vice President Debate Mahfud MD Brings Mother's Name Who Is Mother Referring to Maybe Sister's Mother Iriana's Tweet It seems that she has gone crazy in control of anger,0,0,0,0,0
Konser Prabowo Gibran di Bali sepi peminat haha!! My Wife KPPS Tepungnisasi Dilan My Girlfriend Mahasiswa Kominfo Towel Jokowi Ribka https://t.co/JvlPBEUods,Alfakton_i,Sat Jan 27 11:38:24 +0000 2024,konser prabowo gibran bal sepi minat punyaku wife kpps tepungnisasi dil punyaku girlfriend mahasiswa kominfo towel jokowi ribka,Prabowo Gibran Bal Concert Deserted Interest in My Wife KPPS Tepungnization Dil Punyaku Girlfriend Student of Communication and Information Towel Jokowi Rebekah,1,0,0,0,0
Ya Tuhan tolong loloskan kami semua snbp biar kami bisa refreshing setiap hari tanpa mikirin utbk,lovinstudying,Sun Jan 28 00:38:47 +0000 2024,tuhan tolong lolos kami semua snbp kami bisa refreshing tiap hari tanpa mikirin utbk,God please pass all of us SNBP we can refresh every day without thinking about utbk,2,0,0,0,0
ASAL BUKAN PRABOWO-GIBRAN pilihan terwaras di #Pemilu2024 ?! #AMINAjaDulu https://t.co/JngYow8Etb,ZAEffendy,Sat Jan 27 10:33:58 +0000 2024,asal bukan prabowo gibran pilih waras,Origin not Prabowo Gibran choose sane,1,0,0,0,0
Dalam pidatonya Pak @Prabowo menyampaikan kita harus waspada ada niat untuk merusak surat suara 02 oleh karena itu mari kita jaga TPS dan tidak pulang sebelum penghitungan suara selesai. #PrabowoGibran #BersamaIndonesiaMaju https://t.co/eAoikHk1oE,prabowogibran2,Sat Jan 27 16:09:12 +0000 2024,dalam pidato bapak sampai kita harus waspada ada niat untuk rusak surat suara oleh itu mari kita jaga tps tidak pulang belum hitung suara selesai,"In your speech, until we must be vigilant, there is an intention to tamper with the ballot, therefore let's keep the polling station not going home, not yet counting the votes is complete;",1,0,0,0,0
Pak @Prabowo &amp; mas @Gibran_tweet lebih memilih program kasih makan siang &amp; susu gratis pd ibu yg mengandung drpd nyuruh dokter bidan kampung &amp; dukun bayi mengecek akhlak si bayi sebelum memutuskan membantunya lahir #02menangindonesiamaju https://t.co/74CC4aKdc3,budimandjatmiko,Sat Jan 27 12:38:56 +0000 2024,bapak kakak tweet lebih pilih program kasih makan siang susu gratis ibu kandung daripada nyuruh dokter bidan kampung dukun bayi ecek akhlak bayi belum putus bantu lahir,Mr. Brother Tweet prefers the program to give free milk lunches to biological mothers rather than telling the midwife doctor of the village to shaman babies to check the morals of babies who have not stopped helping to be born,1,0,0,0,0
Di Taiwan sudah all in Prabowo-Gibran. Yuk akh kita juga menang 1 putaran insya Allah. ️️🇮🇩🇮🇩 https://t.co/uZ7OFD3XqG,Kenikir27,Sat Jan 27 01:54:24 +0000 2024,taiwan sudah semua di prabowo gibran akh kita menang putar insya allah,Taiwan is all in Prabowo Gibran akh we win play God willing,2,0,0,0,0
Ngeri gak tuh politik dinasti.. Bisa² Cipung jadi cawapres nya jan ethes ni nanti #HaveAniesDay #gibran #tepungnisasi https://t.co/daFNm4jLLX,ndhogtjeplok,Sat Jan 27 15:32:58 +0000 2024,ngeri tidak politik dinasti bisa cipung jadi cawapres jan ethes nanti,ngeri tidak politik dinasti bisa cipung jadi cawapres jan ethes nanti,1,0,0,0,0
Menikmati konser dewa dl kita. Suara kaum muda untuk Prabowo-Gibran. https://t.co/hYqsmQeK36,idrisbue,Sat Jan 27 14:24:58 +0000 2024,nikmat konser dewa dl kita suara kaum muda untuk prabowo gibran,Favors Dewa DL Concert We Voice Young People For Prabowo Gibran,1,0,0,0,0
Katanya progam internet gratis tp bagi makanan gratis Prabowo-Gibran menang 1 putaran ️ https://t.co/ek6RxruamE,alextham878,Sat Jan 27 14:11:21 +0000 2024,kata progam internet gratis bagi makan gratis prabowo gibran menang putar,"Free Internet Program for Free Meals, Prabowo Gibran Wins Play",2,0,0,0,0
Biar rakyat pada tahu trending twitter juga; kominfo bawaslu kpps jokowi gibran tepungnisasi dilan luhut bungurasih dll JANGAN POLITISASI BANSOS ! JAGA NKRI DARI KECURANGAN &amp; KEZALIMAN AGAR NKRI BISA MAJU-ADIL-MAKMUR-BERKAH ! #HaveAniesDay #AMINBerkahNKRI https://t.co/QJYjbpqs3L,Hero212_reborn,Sat Jan 27 13:43:22 +0000 2024,rakyat tahu populer twitter kominfo bawaslu kpps jokowi gibran tepungnisasi dil luhut bungurasih jangan politisasi bansos jaga nkri curang zalim agar nkri bisa maju adil makmur berkah,People know popular Twitter Kominfo Bawaslu KPPS Jokowi Gibran Tepungnization dil Luhut bungurasih Don't politicize social aid programs Keep the Republic of Indonesia cheating tyranny so that the Republic of Indonesia can progress justly prosperously blessings,1,1,0,0,0
Gibran bilang food estate sukses. Tapi pejabat Sumatera Utara Kumbang Hasundutan bilang gini: Food estate di Sumatera Utara jadi semak belukar karena tidak diurus selama 3 tahun. Gibran bohong tidak etik/unethical #SamsulKuburannyaJokowi #SamsulKuburannyaJokowi https://t.co/BZ2QBKZDGH,dancersejati07,Sat Jan 27 03:13:43 +0000 2024,gibran food estate sukses tapi jabat sumatera utara kumbang hasundutan gin food estate sumatera utara jadi semak belukar tidak urus lama tahun gibran bohong tidak etik unethical,Gibran Food Estate Successful but Jabat North Sumatra Beetle Hasundutan Gin Food Estate North Sumatra So Scrub Not Taken Care of Long Years Gibran Lies Unethical Unethical,0,0,0,0,0
Gibran Suryaning Sanur kirain bakalan rame taunya si Gibran kabur!! My Wife KPPS Tepungnisasi Dilan My Girlfriend Mahasiswa Kominfo Towel Jokowi Ribka https://t.co/U9Ih0RHh8j,Alfakton_i,Sat Jan 27 11:37:42 +0000 2024,gibran suryaning sanur kirain akan rame tau gibran kabur punyaku wife kpps tepungnisasi dil punyaku girlfriend mahasiswa kominfo towel jokowi ribka,Gibran Suryaning Sanur Kirain Will Rame Tau Gibran Runs Away Wife KPPS Tepungnization Dil Punyaku Girlfriend Student of Communication and Information Towel Jokowi Rebekah,1,0,0,0,0
Hadew...‍️‍️‍️ Sudah Amnesiaa.... Langkah Awal dari Pencalonan @gibran_tweet aja Sudah Sarat Kecurangan kok ‍️ Etik NDAS mu https://t.co/ElWNHyFYUI,Vr1_Gim,Sun Jan 28 05:00:38 +0000 2024,hadew sudah amnesiaa langkah awal calon tweet sudah sarat curang etik ndas mu,Hadew Has Amnesiaa The First Step of Prospective Tweets Is Full of Cheating Ethics NDAS MU,0,0,0,0,0
Gua milih Jangan Dilarang ... Gw Milih Prabowo-Gibran 02 #yuksemuapilih02 pakbowomasgib yangterbaik https://t.co/BcOTUdQNx7,Bank_Joee_,Sat Jan 27 06:16:36 +0000 2024,aku milih jangan larang milih prabowo gibran pakbowomasgib yangterbaik,I choose not to forbid choosing the best Prabowo Gibran Pakbowomasgib,1,0,0,0,0
Ara effect! Mantan Bupati Subang H. Ruhimat mundur dari PDIP kembalikan KTA dukung Prabowo-Gibran https://t.co/6XHdV86opx,PartaiSocmed,Sat Jan 27 03:28:17 +0000 2024,ara effect mantan bupati subang ruhimat mundur pdip kembali kta dukung prabowo gibran,"Ara Effect: Former Regent of Subang Ruhimat Resigns, PDIP Returns to Support Prabowo Gibran",1,0,0,0,0
Simak nih guys!!! #prabowo #gibran #prabowogibran #mendingprabowo #terusmajubersamaprabowo #dekade08 #BersamaIndonesiaMaju https://t.co/l87pX6nuUk,dekade_08,Sat Jan 27 14:07:15 +0000 2024,simak teman,Check out friends,1,0,0,0,0
wujud aseli konsultan politik gibran https://t.co/UOBYTxlpym,anonjawa,Sat Jan 27 10:16:24 +0000 2024,wujud aseli konsultan politik gibran,Wujud Aseli Political Gibran,1,0,0,0,0
