full_text,username,created_at,clean,english,Negatif,Pornografi,Ancaman,Sindiran,Diskriminasi,Neutral,Positif
Kampanye di Pasuruan Mahfud MD hadiri acara rembuk rakyat di stadion Untung Suropati https://t.co/PUkXxvN2xC,akupadi5,Mon Feb 05 11:39:18 +0000 2024,kampanye pasuruan mahfud md hadir acara rembuk rakyat stadion untung suropati,Pasuruan Campaign Mahfud MD Attends the People's Whip Event at Untung Suropati Stadium,0,0,0,0,0,1,0
Usai debat Pilpres pamungkas Cawapres nomor urut 03 Mahfud MD langsung sat set melanjutkan kampanye menemui calon pemilihnya. Mahfud menghadiri Kampanye Akbar bertajuk Rembug Rakyat di Stadion Untung Suropati Pasuruan Jawa Timur (Jatim) Senin (5/2/2024) @mohmahfudmd https://t.co/Aipw54qag5,B3doel___,Mon Feb 05 10:47:48 +0000 2024,usai debat pilpres pamungkas cawapres nomor urut mahfud md langsung sat setengah lanjut kampanye temu calon pilih mahfud hadir kampanye akbar tajuk rembug rakyat stadion untung suropati pasuruan jawa timur jatim senin,"After the Final Presidential Election Debate, Vice President Mahfud MD Immediately Sat Halfway Campaign to Meet Elect Candidates, Mahfud Attended a Grand Campaign Titled People's Rembug, Untung Suropati Stadium, Pasuruan, East Java, East Java, Monday,",0,0,0,0,0,1,0
Ketua umum PDI Perjuangan Megawati Soekarnoputri menghadiri kampanye akbar Ganjar Pranowo-Mahfud MD di Stadion Utama Gelora Bung Karno (GBK) Sabtu (3/2). Dalam kesempatannya tersebut Megawati berpesan kepada semua pihak agar dalam Pemilu ini jangan sampai ada yang memecah https://t.co/0leb6RLRVK,PDI_Perjuangan,Sat Feb 03 12:52:09 +0000 2024,ketua umum pdi juang megawati soekarnoputri hadir kampanye akbar ganjar pranowo mahfud md stadion utama gelora bung karno gbk sabtu dalam sempat sebut megawati pesan kepada semua pihak agar dalam milu jangan sampai ada pecah,Chairman of PDI Juang Megawati Soekarnoputri attended the grand campaign of Ganjar Pranowo Mahfud MD Gelora Karno GBK Main Stadium on Saturday in Megawati had a message to all parties so that in Milu there should be no rupture,0,0,0,0,0,1,0
Ya Mas Ganjar. Kita berharap agar langkah politik kita menjadi lbh bermartabat untuk masa depan demokrasi dan pemerintahan yg bersih di negara kita. Mari bersama kita maju terus utk NKRI.🇮🇩🇮🇩🇮🇩,mohmahfudmd,Wed Jan 31 09:49:20 +0000 2024,kakak ganjar kita harap agar langkah politik kita jadi lebih martabat untuk masa depan demokrasi perintah bersih negara kita mari sama kita maju untuk nkri,"Brother Ganjar, we hope that our political steps will be more dignified for the future of democracy, clean order of our country, let us work together for the Republic of Indonesia",0,0,0,0,0,0,1
Ganjar Pranowo dan Mahfud MD: pilar keadilan membuka jalan menuju pendidikan tinggi bagi keluarga miskin . Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! @oldyellowpage #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/CSqXKnN91W,sarahameliiaaa,Mon Feb 05 14:19:53 +0000 2024,ganjar pranowo mahfud md pilar adil buka jalan tuju didik tinggi bagi keluarga miskin tiga kali lebih sejahtera untuk indonesia hebat,Ganjar Pranowo Mahfud MD Pilar Adil Opens the Path to Higher Education for Poor Families Three Times More Prosperous for Great Indonesia,0,0,0,0,0,0,1
Gentle man dan beretika ! Mahfud MD ingin menghadap langsung Presiden mengenai pengunduran dirinya sbg Menkopolhukam Mahfud ingin bertemu langsung dg Presiden Mahfud ingin dirinya mundur secara baik2 karena dulu yg ditunjuk baik2 dg penuh penghormatan utk menjadi Menteri. https://t.co/5b8NKPeoB7,Ghurem2,Thu Feb 01 22:47:38 +0000 2024,gentle man etika mahfud md ingin hadap langsung presiden kena undur diri sebagai menkopolhukam mahfud ingin temu langsung presiden mahfud ingin diri mundur cara baik dulu tunjuk baik penuh hormat untuk jadi menteri,Gentle Man Etika Mahfud MD Wants to Face the President Directly Has Resigned as Coordinating Minister Mahfud Wants to Meet President Mahfud Wants to Himself to Step Down Good Way First Appoint Good Respectful to Become Minister,0,0,0,0,0,1,0
Ganjar Pranowo dan Mahfud MD menggugah harapan keluarga miskin dapat meraih pendidikan tinggi . Bersama Ganjar kita sejahtera @oktaviankr #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/Km2ZDnTOsA,dikasap86147727,Mon Feb 05 14:20:04 +0000 2024,ganjar pranowo mahfud md gugah harap keluarga miskin dapat raih didik tinggi sama ganjar kita sejahtera,Ganjar Pranowo Mahfud MD Gugah Hopes Poor Families Can Achieve Higher Education with Our Ganjar Prosperous,0,0,0,0,0,0,1
Young Lex Ikut Kampanye Akbar @ganjarpranowo- @mohmahfudmd di GBK Rapper Young Lex ikut kampanye akbar calon presiden (capres) dan calon wakil presiden (cawapres) nomor urut 03 Ganjar Pranowo dan Mahfud MD yang diselenggarakan di Gelora Bung Karno (GBK) Senayan Jakarta Pusat https://t.co/hJ7wXqlAwc,Aryprasetyo85,Sat Feb 03 10:59:30 +0000 2024,young lex ikut kampanye akbar gbk rapper young lex ikut kampanye akbar calon presiden capres calon wakil presiden cawapres nomor urut ganjar pranowo mahfud md selenggara gelora bung karno gbk senayan jakarta pusat,young lex ikut kampanye akbar gbk rapper young lex ikut kampanye akbar calon presiden capres calon wakil presiden cawapres nomor urut ganjar pranowo mahfud md selenggara gelora bung karno gbk senayan jakarta pusat,1,0,0,0,0,0,0
Ganjar Pranowo dan Mahfud MD bersama-sama memegang tiga janji utama untuk mewujudkan Indonesia yang adil dan berkeadilan. Ganjar menegaskan janji itu yang harus ditepati. Menurutnya rakyat juga tidak boleh lagi dikecewakan. #PDIPerjuangan #HUTPDIPerjuanganKe51 https://t.co/LteBKnc6qf,PDI_Perjuangan,Mon Feb 05 02:01:32 +0000 2024,ganjar pranowo mahfud md sama sama pegang tiga janji utama untuk wujud indonesia adil adil ganjar tegas janji itu harus tepat turut rakyat tidak boleh kecewa,Ganjar Pranowo Mahfud md equally holds the three main promises to exist Indonesia fair cannabis firm the promise should be accurate also the people should not be disappointed,0,0,0,0,0,1,0
BREAKING NEWS.... Mahfud MD Temui Presiden Jokowi di Istana usai Mundur dari Kabinet @mohmahfudmd Menemui Presiden Jokowi bertemu di Istana Negara Jakarta. Sebelumnya Mahfud membuat pernyataan resmi telah mengajukan pengunduran diri sebagai Menteri Koordinator Bidang Politik https://t.co/U0fhrX2YtH,Aryprasetyo85,Thu Feb 01 11:00:22 +0000 2024,breaking news mahfud md temu presiden jokowi istana usai mundur kabinet temu presiden jokowi temu istana negara jakarta belum mahfud buat nyata resmi telah aju undur diri bagai menteri koordinator bidang politik,BREAKING NEWS Mahfud MD Meets President Jokowi Palace After Resigning Cabinet Meeting President Jokowi Meets State Palace Jakarta Not Mahfud Has Officially Apologized as Coordinating Minister for Political Affairs,0,0,0,0,0,1,0
Oh jadi ini guys filosofinya vasity jaket Ganjar Pranowo dan Mahfud MD. #TheElectionChannel #Pilpres2024 #Pemilu2024 #debatkelimacapres #debatterakhircapres #debatcapres https://t.co/F0PHYWOtzu,Metro_TV,Sun Feb 04 15:37:02 +0000 2024,jadi teman filosofi vasity jaket ganjar pranowo mahfud md,jadi teman filosofi vasity jaket ganjar pranowo mahfud md,0,0,0,0,0,1,0
Jubir Prabowo Dahnil Anzar mengatakan Prabowo tak akan mundur dari Menteri Pertahanan seperti Mahfud Md yang mundur dari jabatan Menko Polhukam. https://t.co/ozkT28hxQd,detikcom,Thu Feb 01 00:57:00 +0000 2024,jubir prabowo dahnil anzar kata prabowo tidak akan mundur menteri tahan seperti mahfud md mundur jabat menko polhukam,"Prabowo's Spokesman, Dahnil Anzar, Says Prabowo Will Not Resign, Minister of Detention Like Mahfud MD Resigns as Coordinating Minister for Polhukam",0,0,0,0,0,1,0
Ganjar Pranowo Sebut Mundurnya Mahfud MD dan Ahok Bentuk Etika Politik https://t.co/4o1I5RBTtp #TempoVideo,tempodotco,Sun Feb 04 02:14:33 +0000 2024,ganjar pranowo sebut mundur mahfud md ahok bentuk etika politik,ganjar pranowo sebut mundur mahfud md ahok bentuk etika politik,0,0,0,0,0,1,0
Mahfud Md akan Hadiri Rembuk Rakyat di Pasuruan hingga Tabrak Prof di Yogyakarta Hari ini https://t.co/pJ1DQ331dm #TempoNasional,tempodotco,Mon Feb 05 00:42:34 +0000 2024,mahfud md akan hadir rembuk rakyat pasuruan hingga tabrak prof yogyakarta hari,Mahfud Md will be present at the Pasuruan People's Rembuk until Tabrak Prof Yogyakarta Hari,0,0,0,0,0,1,0
((( BREAKING NEWS ))) MAHFUD MD MUNDUR DARI JABATANNYA SEBAGAI MENKO POLHUKAM Keren pak @mohmahfudmd.. https://t.co/KqZtG0Rjlp,papa_loren,Wed Jan 31 07:16:05 +0000 2024,breaking news mahfud md mundur jabat bagai menko polhukam keren bapak,Breaking News mahfud md backwards jabat like menko polhukam cool father,0,0,0,0,0,1,0
Mahfud MD sendiri menilai Anies memang Bapak politik identitas . Trus yg bubari HTI dan FPI ya mahfud ini juga. Lah kok malah mau gabung .....Munafik https://t.co/mfMfYtOYvZ,RaisaTjokrodnta,Fri Feb 02 15:48:58 +0000 2024,mahfud md sendiri nilai anies bapak politik identitas terus bubar hti fpi mahfud juga kok malah gabung munafik,Mahfud MD Himself Values Anies The Father of Identity Politics Continues to Disband HTI FPI Mahfud also joined the hypocrite,0,0,0,0,0,1,0
Jurgen Klopp Mundur Xavi Hernandez Mundur Carlos Fortes Mundur Mahfud MD Mundur Lagi Ngetrend Mundur Siapa Sebaiknya Nyusul? https://t.co/Ns4vPhpCtv,SiaranBolaLive,Wed Jan 31 08:16:44 +0000 2024,jurgen klopp mundur xavi hernandez mundur carlos fortes mundur mahfud md mundur ngetrend mundur siapa baik nyusul,jurgen klopp mundur xavi hernandez mundur carlos fortes mundur mahfud md mundur ngetrend mundur siapa baik nyusul,0,0,0,0,0,1,0
#JNKMenangkan03 dengan janji mulia Ganjar Pranowo dan Mahfud MD: sekolah gratis bagi masyarakat kurang mampu. https://t.co/1td6DhaUOq,MrsReidxd,Mon Feb 05 04:52:16 +0000 2024,dengan janji mulia ganjar pranowo mahfud md sekolah gratis bagi masyarakat kurang mampu,"With Ganjar Pranowo's Noble Promise, Mahfud MD Free School for Underprivileged People",0,0,0,0,0,1,0
Mahfud MD: Kalau Ada yang Tahu di Mana Harun Masiku Beritahu Saya Besok Saya Suruh KPK Tangkap https://t.co/Ln5NK1UMTy,tvOneNews,Thu Feb 01 05:00:35 +0000 2024,mahfud md kalau ada tahu mana harun kakak beritahu aku besok aku suruh kpk tangkap,mahfud md if you know where aaron brother tell me tomorrow i tell you to arrest,0,0,0,0,0,1,0
Kampanye Akbar Ganjar Pranowo-Mahfud MD di GBK https://t.co/smSWfEF7Ae #TempoVideo,tempodotco,Sat Feb 03 11:55:04 +0000 2024,kampanye akbar ganjar pranowo mahfud md gbk,kampanye akbar ganjar pranowo mahfud md gbk,0,0,0,0,0,1,0
AHY Berpeluang Gantikan Mahfud MD di Kabinet Indonesia Maju https://t.co/FP4G7ukToh,geloraco,Wed Jan 31 09:14:20 +0000 2024,ahy peluang ganti mahfud md kabinet indonesia maju,ahy peluang ganti mahfud md kabinet indonesia maju,0,0,0,0,0,1,0
Kesadaran masyarakat yang tinggi terhadap bahaya korupsi adalah pondasi bagi pembangunan yang adil dan bersih. Ganjar Pranowo dan Mahfud MD memahaminya! #JNKMenangkan03 https://t.co/gHuTOa9ctB,MrsReidxd,Mon Feb 05 03:19:33 +0000 2024,sadar masyarakat tinggi hadap bahaya korupsi adalah pondasi bagi bangun adil bersih ganjar pranowo mahfud md paham,High public awareness of the dangers of corruption is the foundation for Bangun Adil Bersih Ganjar Pranowo Mahfud MD understands,0,0,0,0,0,1,0
Bakal mundur ikut jejak Mahfud MD? https://t.co/V0J0ObGdgl,blank0429,Thu Feb 01 01:58:55 +0000 2024,akan mundur ikut jejak mahfud md,Will retreat in the footsteps of Mahfud MD,0,0,0,0,0,1,0
Momen Mahfud MD lari pagi di lapangan Monas usai mundur dari Menko Polhukam https://t.co/Clzzt1Ynop,akupadi5,Fri Feb 02 01:05:06 +0000 2024,peristiwa mahfud md lari pagi lapang monas usai mundur menko polhukam,Mahfud MD Events Run Free Morning Monas After Retreating Menko Polhukam,0,0,0,0,0,1,0
MUNDURNYA SEORANG MAHFUD BISA MEMBUAT PEMERINTAHAN JOKOWI RAPUH DAN RENTAN Oleh : Sinda Marina Pasca debat terakhir cawapres lalu pergerakan politik seorang Mahfud MD benar-benar menjadi sorotan publik. Dari kemampuannya membalikkan keadaan saat debat dengan cawapres 02 https://t.co/Ok6ZX4KnrF,Melihat_Indo,Sat Feb 03 15:51:27 +0000 2024,mundur orang mahfud bisa buat perintah jokowi rapuh rentan oleh sinda marina pasca debat akhir cawapres lalu gera politik orang mahfud md benar benar jadi sorot publik mampu balik ada saat debat dengan cawapres,Mahfud People's Resignation Can Make Jokowi's Order Fragile Vulnerable by Sinda Marina After the Vice President's Final Debate Then Mahfud MD's People's Political Gera Really Becomes the Public Spotlight Can Be Back in the Debate with the Vice President,0,0,0,0,0,1,0
Mahfud Md resmi mengundurkan diri dari jabatannya sebagai Menteri Koordinator Bidang Politik Hukum dan Keamanan (Menkopolhukam) dalam Kabinet Pemerintahan Presiden Joko Widodo (Jokowi) Rabu (31/1/2024). https://t.co/Z2C2R0Rrjs,asumsico,Wed Jan 31 07:14:11 +0000 2024,mahfud md resmi undur diri jabat bagai menteri koordinator bidang politik hukum aman menkopolhukam dalam kabinet perintah presiden joko widodo jokowi rabu,"Mahfud MD officially resigned as Coordinating Minister for Political, Legal Affairs, Aman, Minister of Political Affairs in the Cabinet ordered by President Joko Widodo Jokowi on Wednesday",0,0,0,0,0,1,0
 BREAKING NEWS: Prof. MAHFUD MD MENGUNDURKAN DIRI HARI INI! Prof. Mahfud MD akan mengundurkan diri dari jabatan Menkopolhukam pada hari Rabu (31/1) pukul 14.00 WIB siang ini dan disiarkan secara langsung LIVE di tv-tv nasional. https://t.co/VYo8MIgKHB,ruhulanakgaul,Wed Jan 31 04:28:54 +0000 2024,breaking news prof mahfud md undur diri hari prof mahfud md akan undur diri jabat menkopolhukam hari rabu pukul wib siang dan siar cara langsung live tv tv nasional,BREAKING NEWS Prof. Mahfud MD Resigns Today Prof. Mahfud MD Will Resign as Coordinating Minister for Polhukam on Wednesday at Noon and Broadcast How to Live Live TV National TV,0,0,0,0,0,1,0
Ganjar Pranowo dan Mahfud MD hadir dengan tekad kuat: membuka 17 juta lapangan kerja untuk kemajuan Indonesia. Sukses #JNKMenangkan03 https://t.co/CUU93RPISp,Afroozqasemi,Mon Feb 05 06:12:11 +0000 2024,ganjar pranowo mahfud md hadir dengan tekad kuat buka juta lapang kerja untuk maju indonesia sukses,Ganjar Pranowo Mahfud MD Comes with Strong Determination to Open Million Jobs to Advance Indonesia Success,0,0,0,0,0,0,1
@yusuf_dumdum @kurawa @mohmahfudmd Catat baik2 omongan @blantik_pedhet2 ini bang @yusuf_dumdum TIDAK AKAN PERNAH ADA PRESIDEN REPUBLIK INDONESIA BERNAMA GANJAR PRANOWO DAN WAKILNYA BERNAMA MUHAMAD MAHFUD MD CATAT DAN INGAT️,blantik_pedhet2,Mon Feb 05 10:56:57 +0000 2024,dumdum catat baik omong pedhet kakak dumdum tidak akan pernah ada presiden republik indonesia nama ganjar pranowo wakil nama muhamad mahfud md catat ingat,Dumdum Notes Good Nonsense Pedahet Dumdum Brother There Will Never Be a President of the Republic of Indonesia Name Ganjar Pranowo Vice Name Muhamad Mahfud MD Record Remember,0,0,0,0,0,1,0
Blog bareng Mahfud MD dihari terakhir lari pagi bareng staf Kemenko Polhukam https://t.co/WoPMBRIjBr,akupadi5,Fri Feb 02 01:53:31 +0000 2024,blog bareng mahfud md hari akhir lari pagi bareng staf kemenko polhukam,Blog Bareng Mahfud MD Hari Akhir Lari Pagi Bareng Staff Kemenko Polhukam,0,0,0,0,0,1,0
-dipolitics! izin kritik 03 yak. 1. Inget rapat DPR dgn Pak Mahfud MD? Bambang patjul? Miris gw liatnya sekarang mereka bersatu dikapal yg sama. Bayangkan aja dulu. 2. Inget roastingan kiki ke Ganjar yg di cut? Bayangkan aja dulu. 3. Ingat ungkapan (cont..),undipmenfess,Mon Feb 05 00:55:29 +0000 2024,dipolitics izin kritik ingat rapat dpr bapak mahfud md bambang patjul miris lihat sekarang mereka satu kapal sama bayang dulu ingat roastingan kiki ganjar di cut bayang dulu ingat ungkap lanjut,Dipolitics Permission Criticism Recalls DPR Meeting Mr. Mahfud MD Bambang Patjul Miris See Now They Are One Ship With Shadow Used to Remember Kiki Ganjar's Roasting in Cut Bayang Used to Remember Revealing Next,0,0,0,0,0,1,0
Pu haba agam inong Aceh? Sekitar jam 19.00 barusan saya baru saja mendarat di Banda Aceh. Mandi dulu sekitar jam 20.00 akan bertemu masyarakat dlm acara Tabrak Prof di MZ Coffee. Ayo kita tabrak-tabrakan sambil menyeruput nikmatnya kopi Aceh dimalam yg indah 31 Januari 2024.,mohmahfudmd,Wed Jan 31 12:02:00 +0000 2024,pu haba agam inong aceh sekitar jam barusan aku baru darat banda aceh mandi dulu sekitar jam akan temu masyarakat dalam acara tabrak prof mz coffee ayo kita tabrak tabrak sambil seruput nikmat kopi aceh malam indah januari,Pu haba agam inong aceh around the hour just now I just landed Banda Aceh took a shower first around the time I will meet the community in the event Hit Prof. MZ Coffee Let's hit and hit while sipping delicious Aceh coffee Beautiful Night January,0,0,0,0,0,0,1
Pak Mahfud MD sudah Mundur dari Menkopolhukam di Kabinet Jokowi Pertinyiinnyi Prabowo kapan?... Katanya kgak gila jabatan Streaming https://t.co/ZecTa2P7mk ,WagimanDeep212_,Wed Jan 31 07:35:28 +0000 2024,bapak mahfud md sudah mundur menkopolhukam kabinet jokowi pertinyiinnyi prabowo kapan kata kgak gila jabat streaming,Mr. Mahfud MD Has Resigned Jokowi's Cabinet Coordinating Minister Pertinyiinnyi Prabowo When KGAK Said Crazy Streaming Jabat,0,0,0,0,0,1,0
Salut dan Hormat... Buat Prof Mahfud MD... Perjuangan butuh kekuatan integritas. Orang Baik pasti akan mendapatkan tempat dan kedudukan yang baik.. Tetap Semangat Prof... Untuk Indonesia Lebih Baik.. https://t.co/M7hSL4JAqq,panjianom102,Wed Jan 31 08:57:06 +0000 2024,salut hormat prof mahfud md juang butuh kuat integritas orang baik pasti akan dapat tempat duduk baik tetap semangat prof untuk indonesia lebih baik,Salute Prof. Mahfud MD Juang Need Strong Integrity Good People Will Definitely Get a Good Seat Keep Prof's Spirit for a Better Indonesia,0,0,0,0,0,0,1
Ganjar Pranowo-Mahfud MD akan memberikan uang saku bulanan untuk ibu-ibu kader Posyandu. Kader Posyandu adalah orang-orang terpilih yang mengabdikan waktu tenaga dan pikirannya untuk melayani kesehatan masyarakat. Kader Posyandu Diberi Uang Saku merupakan bentuk apresiasi https://t.co/kVKbWAUeBW,Melihat_Indo,Sat Feb 03 09:58:58 +0000 2024,ganjar pranowo mahfud md akan beri uang saku bulan untuk ibu ibu kader posyandu kader posyandu adalah orang orang pilih abdi tenaga pikir untuk layan sehat masyarakat kader posyandu beri uang saku rupa bentuk apresiasi,Ganjar Pranowo Mahfud MD Will Give Monthly Pocket Money to Mothers of Posyandu Cadres Posyandu cadres are people who choose servants of thought for healthy service of the community Posyandu cadres give pocket money as a form of appreciation,0,0,0,0,0,1,0
Massa Mulai Berdatangan ke GBK Hadiri Konser Salam Metal @ganjarpranowo- @mohmahfudmd Paslon nomor urut 03 Ganjar Pranowo-Mahfud MD bakal menggelar kampanye akbar bertajuk Konser Salam Metal 3 Menang Total: Suara Rakyat Hati Rakyat di Stadion Utama Gelora Bung Karno hari https://t.co/XMeK6xJXsP,Aryprasetyo85,Sat Feb 03 06:57:06 +0000 2024,massa mulai datang gbk hadir konser salam metal paslon nomor urut ganjar pranowo mahfud md akan gelar kampanye akbar tajuk konser salam metal menang total suara rakyat hati rakyat stadion utama gelora bung karno hari,Crowds Begin to Come GBK Attends Salam Metal Paslon Concert Number Ganjar Pranowo Mahfud MD Will Hold a Grand Campaign Titled Salam Metal Concert Wins Total People's Votes People's Heart Gelora Karno Main Stadium Hari,0,0,0,0,0,1,0
Bagaimana KAMI tidak semakin YAKIN @ganjarpranowo @mahfudmd MENANG SATU PUTARAN. Diguyur HUJAN DERAS pun tetap berada pada barisan menuju KEMENANGAN. Kalian PAHAM MILITANSI ???? Tdk dapat diukur dengan UANG ...!!! 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩 ,JhonniSinaga20,Mon Feb 05 13:44:05 +0000 2024,bagaimana kami tidak makin yakin menang satu putar guyur hujan deras tetap ada baris tuju menang kalian paham militansi tidak dapat ukur dengan uang,"How can we not be more confident of winning, one round of heavy rain, there is still a line to win, you understand militancy cannot be measured by money",0,0,0,0,0,1,0
Pengumuman! Mahfud MD resmi mengundurkan diri sebagai Menko Polhukam. Pengunduran diri Mahfud langsung disampaikan olehnya Rabu (31/1). Mahfud rencananya akan mengantarkan surat pengunduran diri sebagai Menko Polhukam pada Kamis (1/2) https://t.co/775l5AWWmX,catchmeupid,Wed Jan 31 07:06:01 +0000 2024,umum mahfud md resmi undur diri bagai menko polhukam undur diri mahfud langsung sampai oleh rabu mahfud rencana akan antar surat undur diri bagai menko polhukam kamis,General Mahfud MD Officially Resigns Like Coordinating Minister for Polhukam Mahfud Resigns Directly Until Wednesday Mahfud plans to deliver a letter of resignation like the Coordinating Minister for Polhukam Thursday,0,0,0,0,0,1,0
Ganjar Pranowo dan Mahfud MD membawa visi yang menginspirasi misi yang kuat dan program kerja unggulan untuk mewujudkan masa depan Indonesia yang lebih maju. Sukses #JNKMenangkan03 https://t.co/CSCfC1D1J7,Afroozqasemi,Mon Feb 05 04:44:46 +0000 2024,ganjar pranowo mahfud md bawa visi inspirasi misi kuat program kerja unggul untuk wujud masa depan indonesia lebih maju sukses,Ganjar Pranowo Mahfud MD Brings Inspirational Vision and Strong Mission of Superior Work Program to Realize Indonesia's Future More Advanced Success,0,0,0,0,0,0,1
Mahfud Md mengaku penyelesaian pelanggaran Hak Asasi Manusia (HAM) berat sulit dilakukan. Mahfud menyerahkan penyelesaian tugas itu kepada Menko Polhukam selanjutnya. https://t.co/3Qfz7rIOXe,detikcom,Fri Feb 02 06:00:01 +0000 2024,mahfud md aku selesai langgar hak asasi manusia ham berat sulit laku mahfud serah selesai tugas itu kepada menko polhukam lanjut,"Mahfud MD: I Finished Violating Human Rights Human Rights Severely, Difficult to Practice Mahfud Handed Over the Task to the Coordinating Minister for Polhukam Continue",0,0,0,0,0,1,0
Fix Alumni UI Deklarasi Dukung Ganjar JAKARTA - Alumni Universitas Indonesia (UI) menyatakan dukungannya kepada Ganjar Pranowo dan Mahfud MD dalam Pilpres 2024. Pernyataan dukungan tersebut dilakukan di Atrium One Bellpark Mall Jakarta Selatan Sabtu (3/2/2024). Acara yang https://t.co/qSGvEWNB9j,ahmad_bellamy,Sat Feb 03 11:31:19 +0000 2024,tetap alumni ui deklarasi dukung ganjar jakarta alumni universitas indonesia ui nyata dukung kepada ganjar pranowo mahfud md dalam pilpres nyata dukung sebut laku atrium satu bellpark mall jakarta selatan sabtu acara,UI Alumni Remain Declaration of Support for Ganjar Jakarta University of Indonesia UI Alumni Actually Support Ganjar Pranowo Mahfud MD in the Real Presidential Election Support Call Atrium One Bellpark Mall South Jakarta Saturday Event,0,0,0,0,0,1,0
Ini Alasan Prabowo Minta Maaf ke Anies-Cak Imin dan Ganjar-Mahfud Md https://t.co/bC0PQSzvVj #TempoBisnis,tempodotco,Mon Feb 05 05:04:34 +0000 2024,alas prabowo minta maaf anies cak imin ganjar mahfud md,alas prabowo minta maaf anies cak imin ganjar mahfud md,0,0,0,0,0,1,0
Setelah pak Mahfud MD mundur dr jabatan Menkopolhukam sekarang Pramodhawardani mengumumkan mundur dari jabatan Deputi V Kepala Staf Kepresidenan (KSP). Dia menyatakan pengunduran diri tersebut didasarkan pada etika dan keyakinan yang harus dipegang. https://t.co/or9uPS3Ann,narkosun,Wed Jan 31 14:53:28 +0000 2024,telah bapak mahfud md mundur jabat menkopolhukam sekarang pramodhawardani umum mundur jabat deputi kepala staf presiden ksp dia nyata undur diri sebut dasar etika yakin harus pegang,"Mr. Mahfud MD has resigned as Coordinating Minister for Police, now Pramodhawardani General resigns as Deputy Chief of Staff of the President of KSP, he has actually resigned, calls the ethical basis sure to hold",0,0,0,0,0,1,0
Resmi Mundur Mahfud Md Tak Bisa Lagi Nikmati Mobil Ajudan dan Fasilitas Negara Lainnya https://t.co/V8tTXH6Qxu #TempoBisnis,tempodotco,Thu Feb 01 04:53:06 +0000 2024,resmi mundur mahfud md tidak bisa nikmat mobil ajudan fasilitas negara lain,Officially Withdrawing Mahfud MD Can't Enjoy Aide Car Facilities of Other Countries,0,0,0,0,0,1,0
Ahok rela mengundurkan diri dari jabatan nya sebagai Komisaris Utama Pertamina demi ingin ikut berkampanye bersama Ganjar Pranowo dan Mahfud MD Pak Ganjar Pak Mahfud tenang lah orang orang baik selalu bersama mu dan mendukung mu ! Kita adalah Ganjar Mahfud 🇮🇩 https://t.co/dzv0IRgdXC,PuteraKonoha,Fri Feb 02 21:32:31 +0000 2024,ahok rela undur diri jabat bagai komisaris utama pertamina demi ingin ikut kampanye sama ganjar pranowo mahfud md bapak ganjar bapak mahfud tenang orang orang baik selalu sama mu dukung mu kita adalah ganjar mahfud,Ahok Willing to Resign as President Commissioner of Pertamina to Want to Join the Campaign with Ganjar Pranowo Mahfud MD Mr. Ganjar Mr. Mahfud Calm People Good People Always the Same You Support You We are Ganjar Mahfud,0,0,0,0,0,0,1
Ini namanya Loyal dan Konsisten bukan setelah enak duduk lupa berdiri Empat Staf Khusus Menkopolhukam Mundur bersama Mahfud Md https://t.co/vgiqBSN8lO,Jayabay19479190,Fri Feb 02 15:53:16 +0000 2024,nama loyal konsisten bukan telah enak duduk lupa diri empat staf khusus menkopolhukam mundur sama mahfud md,The name Loyal Consistent Not Comfortable Sitting Forget Himself Four Special Staff of the Coordinating Minister for Political Affairs resigned with Mahfud MD,0,0,0,0,0,1,0
Mahfud md paska resign https://t.co/G6qe1zfAGW,zetalover2000,Sat Feb 03 11:41:45 +0000 2024,mahfud md paska resign,mahfud md paska resign,0,0,0,0,0,1,0
@PartaiSocmed Di UII ada Mahfud MD dan bapaknya Anies. Di UI miliknya Pemkot Depok. Di Udayana ada yg sering liburan ke Bali... Di Unhas ada JK. Gitu ya... https://t.co/9EhGehawP6,kemuning32421,Thu Feb 01 11:26:17 +0000 2024,uii ada mahfud md bapak anies ui milik pemkot depok udayana ada sering libur bal unhas ada gurau ya,"UII has Mahfud MD, Mr. Anies UI belongs to the Depok City Government, Udayana there are often holidays, Bal Unhas, there are jokes, yes",0,0,0,0,0,1,0
Mahfud MD akan bertemu pendukungnya di Pasuruan Jawa timur https://t.co/wP03ZGqkQr,akupadi5,Mon Feb 05 10:34:18 +0000 2024,mahfud md akan temu dukung pasuruan jawa timur,Mahfud MD Will Meet Support Pasuruan East Java,0,0,0,0,0,1,0
PSI: Keputusan Mahfud MD Mundur dari Kabinet Sangat Terlambat https://t.co/qMQF7JbHH6,TirtoID,Thu Feb 01 01:41:13 +0000 2024,psi putus mahfud md mundur kabinet sangat lambat,PSI Breaks Up Mahfud MD Resigns Cabinet Very Slowly,0,0,0,0,0,1,0
Mahfud mengenang jelang lengsernya Soeharto sebagai Presiden pada 23 Maret 1998. https://t.co/fvupE8FeGL,kompascom,Sat Feb 03 11:10:12 +0000 2024,mahfud kenang jelang lengser soeharto bagai presiden maret,Mahfud Recalls Ahead of Suharto's Ouster Like President in March,0,0,0,0,0,1,0
