full_text,username,created_at,clean,english,sentimen,Pornografi,Ancaman,Sindiran,Diskriminasi
Anies kembali memperlihatkan kemunafikan terkait sikapnya terhadap keberlanjutan IKN . . . Gacoan olivia || Jill Biden Daesang || gempa Adidas || Surabaya BATTER UP 100M VIEWS || pilihan terbaik Melania BANGTAN DEBUT https://t.co/UPkAGyr5YS,mayangnatasyaa,Fri Dec 15 03:58:52 +0000 2023,anies kembali lihat munafik kait sikap hadap lanjut ikn gaco olivia jill biden daesang gempa adidas surabaya batter atas views pilih baik melania bangtan debut,Anies Again Sees Hypocrite Hook Attitude Towards Next IKN Gaco Olivia Jill Biden Daesang Earthquake Adidas Surabaya Batter Top Views Choose Good Melania Bangtan Debut,1,0,0,0,0
@AyatuArmad @kompascom Anies sama Ganjar jadi seolah2 kerja sama. Padahal ngalir aja itu 🤣,aiknaoo,Fri Dec 15 03:58:51 +0000 2023,anies sama ganjar jadi olah kerja sama padahal ngalir itu,The same anies cannabis so work together when it comes to the flow,1,0,0,0,0
Semoga Anies menang Amin aamiin  Tolong aminkan gaes,standar_ganda,Fri Dec 15 03:58:47 +0000 2023,moga anies menang amin amin tolong amin teman,I'm hoping that Amy will be able to help her friend,2,0,0,0,0
Agama Islam mengajarkan kita untuk berbakti kepada kedua orang tua.  Dinding Adidas Karina Surabaya Anies Daesang Gempa Islam https://t.co/arFO13l7Op,KamilahZahra313,Fri Dec 15 03:58:46 +0000 2023,agama islam ajar kita untuk bakti kepada dua orang tua dinding adidas karina surabaya anies daesang gempa islam,Islam teaches us to be devoted to two parents wall adidas karina surabaya anies daesang earthquake islam,1,0,0,0,0
Akhirnya Anies kena batunya karena ucapannya terkait udara ber – KTP . . . Gacoan olivia || Jill Biden Daesang || gempa Adidas || Surabaya BATTER UP 100M VIEWS || pilihan terbaik Melania BANGTAN DEBUT https://t.co/lDmV4FOxlh,AmelindaRahadi1,Fri Dec 15 03:58:45 +0000 2023,akhir anies kena batu ucap kait udara ber ktp gaco olivia jill biden daesang gempa adidas surabaya batter atas views pilih baik melania bangtan debut,"Finally, Anies Hit by Stone Said Air Hook with Gaco ID Card Olivia Jill Biden Daesang Earthquake Adidas Surabaya Batter Top Views Choose Good Melania Bangtan Debut",1,0,0,0,0
"Celana Panjang Chino Pria Murah dan Berkualitas Dapatkan Cashback 40% di Shopee Video Anies Prabowo Gacoan Daesang #DebatCapres Surabaya Gempa Ayo, lihat videoku di Shopee Video!  https://t.co/NOh8816NWP https://t.co/bhEoC2mtMz",BudyHer77,Fri Dec 15 03:58:43 +0000 2023,celana panjang chino pria murah kualitas dapat cashback shopee video anies prabowo gaco daesang surabaya gempa ayo lihat video shopee video,cheap quality men's chino trousers get cashback shopee video anies prabowo gaco daesang surabaya earthquake let's watch shopee video video,1,0,0,0,0
@Andika93927695 @muchlis_ar jelas lebih pantes dari Anies,SWC_BGs,Fri Dec 15 03:58:42 +0000 2023,ar jelas lebih pantes anies,By Jelas Lebih Pantes Anies,1,0,0,0,0
"Serangan apalagi yg akan dikerjakan si memed hari ini @PartaiSocmed  Buzzer ayah di semua medsos setelah debat KPU serangannya kalap sekali 😬😬😬 Di rl ternyata sudah ada hasil. Prabowo cenderung negatif, Anies pelan2 sudah banyak dibicarakan semua kalangan.Titik cerah",Karebet_69,Fri Dec 15 03:58:40 +0000 2023,serang apalagi akan kerja memed hari buzzer bapak semua medsos telah debat kpu serang kalap sekali rl nyata sudah ada hasil prabowo cenderung negatif anies pelan sudah banyak bicara semua kalang titik cerah,"Attack, let alone will work memed day buzzer the father of all social media has debated the KPU Attack once rl real there are already results Prabowo tends to be negative, Anies slowly has said a lot all the bright spots",1,0,0,0,0
"@99propaganda @aniesbaswedan @prabowo Panggung debat itu panggung ny ganjar sm anies.  Klo kalah di panggung, langsung ulti nya pake surat² lah, ini lah itu lah, nyari kuncian pokoknya. Hahahahaaa..  Para badut politik 🤡💩",bangoneeee,Fri Dec 15 03:58:39 +0000 2023,panggung debat itu panggung ganjar anies kalau kalah panggung langsung ulti pakai surat ini itu nyari kunci pokok hahahahaaa para badut politik,"The debate stage is the stage of Ganjar Anies, if you lose the stage directly ulti use this letter, it is the main key hahahahaaa political clowns",0,0,0,0,0
@GeiszChalifah Tinggalkan Prabowo dukung ke ANIES Baswedan lebih mampu mengayomi rakyat Indonesia kedepannya,hab_le,Fri Dec 15 03:58:34 +0000 2023,tinggal prabowo dukung anies baswedan lebih mampu ayom rakyat indonesia depan,Prabowo Supports Anies Baswedan More Capable of Coming to Indonesian People in Front,2,0,0,0,0
"Disinggung soal Janji Tak Akan Maju Jika Ada Prabowo dalam Pilpres, Anies: Saya Komitmen di DKI  https://t.co/1EzxBFoe5s",Riau24Com,Fri Dec 15 03:58:34 +0000 2023,singgung soal janji tidak akan maju jika ada prabowo dalam pilpres anies aku komitmen dki,"Speaking about the promise not to run if there is Prabowo in the presidential election, Anies: I am committed to DKI",1,0,0,0,0
"@Abaaah Anies memang gak bisa dipercaya kata2 nya,,, tukang obral janji",junregar30,Fri Dec 15 03:58:33 +0000 2023,anies tidak bisa percaya kata tukang obral janji,Anies couldn't believe the word of the promise salesman,0,0,0,0,0
"@sam_sul737 @VIVAcoid Parah banget cantiknya, udah gitu keren lagi dukung pak Anies... Sempurna..!",hendrsunndr,Fri Dec 15 03:58:32 +0000 2023,sul parah cantik sudah keren dukung bapak anies sempurna,"sul parah, beautiful is cool, support Mr. Anies perfectly",2,0,0,0,0
@andre_rosiade Haha... Perjanjian apa yang membatasi hak orang lain untuk mengabdi kepada negara.  Emang bisa menjamin hak hidup anies baswedan.. Menyedihkan sekali kualitas berpikirnya makin menurun,Klasterkarhutla,Fri Dec 15 03:58:24 +0000 2023,rosiade janji apa batas hak orang lain untuk abdi kepada negara memang bisa jamin hak hidup anies baswedan sedih sekali kualitas pikir makin turun,Rosiade promises what limits the rights of others to serve the state can indeed guarantee the right to life Anies Baswedan is very sad that the quality of thought is declining,0,0,0,0,0
@sobat_anies @PartaiSocmed Fans bole otak pakai  Kenyataan jadi hoax Hoax kalian buat jd kenyataan 🤣🤣🤣  Yg nonton bnyk,Semot_x_Abang,Fri Dec 15 03:58:17 +0000 2023,anies fans bole otak pakai nyata jadi hoax hoax kalian jd nyata nonton banyak,anies fans bole otak pakai nyata jadi hoax hoax kalian jd nyata nonton banyak,1,0,0,0,0
"@nopeq7 @sam_idim @hasyimmah Main aman gimana? Sejauh pikiran awam gw, itu jelas bgt kok sikap anies ttg ikn.  Apa lo doang yg ga faham?",IndriyatiLais,Fri Dec 15 03:58:16 +0000 2023,idim main aman gimana jauh pikir awam itu jelas sekali sikap anies tentang ikn apa kamu yang tidak paham,Idim Play Aman How Far Layman Thinks It is very clear Anies' attitude about IKN what you don't understand,1,0,0,0,0
Ayo......Viralkan rekam jejak Anies Rasyid Baswedan ketika pimpin DKI JKT. https://t.co/rhU2tgx6sP,antaz345,Fri Dec 15 03:58:14 +0000 2023,ayo viralkan rekam jejak anies rasyid baswedan ketika pimpin dki jkt,Let's Viral Anies Rasyid Baswedan's Track Record When Leading DKI JKT,1,0,0,0,0
@gyupuppiy nama gerinda jg naik 💀 pdhl lebih dr 10th yg lalu berpasangan dgn mega  seolah-olah prabowo dan gerindra lebih kecil dr anies njirrtt 💀,JinDogCondom,Fri Dec 15 03:58:04 +0000 2023,nama gerinda juga naik padahal lebih th lalu pasang mega olah olah prabowo gerindra lebih kecil anies njirrtt,The name Gerinda also rose even though it was more th ago to install Mega olah Prabowo Gerindra smaller Anies Njirrtt,1,0,0,0,0
"@PartaiSocmed Betul....cocok jadi bapak bangsa king maker"" tp gak cocok jadi Presiden.....Presiden biar yg cocok2 aja....Anies atau Ganjar😀""",BFbu88,Fri Dec 15 03:58:00 +0000 2023,betul cocok jadi bapak bangsa king maker tidak cocok jadi presiden presiden yang cocok anies atau ganjar,"Really Suitable to be the Father of the Nation, King Maker is not suitable to be President, President who is suitable for Anies or Ganjar",0,0,0,0,0
"@xquitavee Hati_hati,Anies sudah mendekati abd.somad",YoshY83919872,Fri Dec 15 03:57:59 +0000 2023,hati hati anies sudah dekat abd somad,hati hati anies sudah dekat abd somad,1,0,0,0,0
Anies Cerdas &amp  Jujur itu FAKTA,Adam03072022,Fri Dec 15 03:57:52 +0000 2023,anies cerdas jujur itu fakta,"Anies is smart, honest, it's a fact",2,0,0,0,0
"@NathPribady Kenapa pada takut sama FPI dah? Organisasinya udah bubar kok, takut sama ideologinya? Emang power mereka sebesar apa? Pas Anies jabat jadi Gub DKI ngadain Christmas Carol, ada gitu mantan pentolan FPI yg rusuh? Aduh",noegrahaha,Fri Dec 15 03:57:51 +0000 2023,kenapa takut sama fpi organisasi sudah bubar takut sama ideologi memang kekuatan mereka besar apa anies jabat jadi gub dki ngadain christmas carol ada mantan pentol fpi rusuh aduh,"Why Fear of FPI, Organization Has Disbanded, Fear of Ideology, Indeed Their Power Is Great, What Anies Holds as DKI Gub Ngadain Christmas Carol, There Are Former FPI Leaders Rioting, Alas.",1,0,0,0,0
"@NdrewsTjan @itsquaileggs Ampun ama ni orang benci ke fpi, hrs dan gerombolan nya yg kena anies, dulu yg kena tuduh memobilisasi 212 keluarga cikeas, eh pangeran cikeas kalah putaran pertama, yg kena anies lagi.",Malikamenard6,Fri Dec 15 03:57:50 +0000 2023,ampun ini orang benci fpi harus gerombol kena anies dulu kena tuduh mobilisasi keluarga cikeas pangeran cikeas kalah putar pertama yang kena anies,This Mercy People Hate FPI Must Gang Hit by Anies First Accused of Cikeas Family Mobilization Prince Cikeas Lost the First Play Hit by Anies,0,0,0,0,1
Selama Tuan Timbul hidup Anies gausah nyapres  Gitu etikanya ya gak?  Bicara2 soal etika kaya ini Tuan Plongo lebih fahan karena sdh menang 2x dari tuan timbul,standar_ganda,Fri Dec 15 03:57:47 +0000 2023,lama tuan timbul hidup anies tidak nyapres etika tidak bicara soal etika seperti tuan plongo lebih fahan sdh menang dari tuan timbul,Long time Mr. Timbul lives Anies does not press ethics does not talk about ethics like Mr. Plongo is more fahan sdh wins than Mr. Timbul,1,0,0,0,0
"@abu_waras Prabowo mengkaitkan APBD DKI yang puluhan trilyun dgn kemampuan Anies mengatasi polusi. Padahal masalah polusi Jkt bukan soal duit tapi tentang kewenangan. Pemerintah pusat yang stupid soal lingkungan, itulah yang harusnya dikoreksi.",ArdaChandra10,Fri Dec 15 03:57:37 +0000 2023,waras prabowo kait apbd dki puluh trilyun mampu anies atas polusi padahal masalah polusi jkt bukan soal uang tapi tentang wenang perintah pusat bodoh soal lingkung itu harus koreksi,"Sanas Prabowo Hooks DKI Trillion Regional Budget Capable of Anies on Pollution Even though the problem of JKT pollution is not about money but about the authority of the central order, stupid about the context that must be corrected",0,0,0,0,0
@Fahrihamzah ANIES lbh Baik Dibandingkan kamu hya dewan penjilat &amp  MUNAFIK 🤣🤣🤣🤣🤣,ropaifadel,Fri Dec 15 03:57:30 +0000 2023,anies lebih baik banding kamu hya dewan jilat munafik,anies better appeal you hya hypocritical lick board,0,0,0,0,0
HUKUM HARUS TEGAK UNTUK SEMUA...  CAPRES ANIES SINGGUNG GIBRAN SAAT PAPARAN VISI DAN MISI SOAL PENEGAKAN HUKUM....‼️  #JokowiHarusMenyerah #JokowiHarusMenyerah 🆘🆗 https://t.co/LzuJrPKQqB,P3n99u94t_,Fri Dec 15 03:57:29 +0000 2023,hukum harus tegak untuk semua capres anies singgung gibran saat papar visi misi soal tega hukum,"The Law Must Be Upheld for All Presidential Candidates, Anies Mentioned Gibran When Presenting the Vision and Mission of Legal Tega",1,0,0,0,0
"@PartaiSocmed Lamongan, VIVA Jatim- Naskah ujian kelas XI di SMK Muhammadiyah Sekaran, Kabupaten Lamongan terpampang foto calon presiden (Capres) Anis Baswedan. Dalam naskah ujian mata pelajaran bahasa inggris yang terdapat foto Anies Baswedan tersebut terdapat pada poin B nomer 21- 23.",gundul_zaud,Fri Dec 15 03:57:22 +0000 2023,lamongan viva jatim naskah uji kelas di smk muhammadiyah sekar kabupaten lamongan pampang foto calon presiden capres anis baswedan dalam naskah uji mata ajar bahasa inggris dapat foto anies baswedan sebut dapat poin nomer,Lamongan Viva East Java Class Test Script at SMK Muhammadiyah Sekar Lamongan Regency Pampang Photo of Presidential Candidate Anis Baswedan in English Teaching Eye Test Script Can Photo Anies Baswedan Says Get Point Number,1,0,0,0,0
Inilah 13 poin Pakta Integritas yang disepakati Paslon 1 Anies Baswedan - Muhaimin Iskandar dan mendapat dukungan Ijtima’ Ulama sepenuhnya pada #Pilpres2024. #AMINAjaDulu  #AniesMuhaimin2024 ☝️ https://t.co/KitbPmcQFA https://t.co/whXSeTXvRd,ZAEffendy,Fri Dec 15 03:57:16 +0000 2023,ini poin pakta integritas pakat paslon anies baswedan muhaimin iskandar dapat dukung ijtima ulama sepenuh,"This is the point of the Pakat Paslon Integrity Pact, Anies Baswedan Muhaimin Iskandar can fully support ijtima ulama",1,0,0,0,0
@sam_sul737 @VIVAcoid Saha ieu teh..!? Meuni geulis kitu. Tolong sampaikan salam pada si cantik ini dan kasih tahu bahwasanya saya akan memilih pak Anies untuk jadi presiden RI.😍,hendrsunndr,Fri Dec 15 03:57:10 +0000 2023,sul saha ieu teh meuni geulis kitu tolong sampai salam si cantik dan kasih tahu bahwasanya aku akan pilih bapak anies untuk jadi presiden ri,Sul Saha ieu Teh Meuni Geulis kitu please greet the beauty and tell her that I will choose Mr. Anies to be the President of the Republic of Indonesia,2,0,0,0,0
"Desak Anies itu Desak"" nya bukan asal nama biar menarik. Di acara itu orang beneran bisa ngedesak yg keras depan muka Pak Anies. 😂""",imanlagi,Fri Dec 15 03:57:09 +0000 2023,desak anies itu desak bukan asal nama tarik acara itu orang beneran bisa ngedesak keras depan muka bapak anies,"Anies' insistence is that it is not the origin of the name of the attraction of the show, people can actually press hard in front of Mr. Anies' face",1,0,0,0,0
@bilegotasecret Kasian mau pilih anies dibully emak,alllxlip,Fri Dec 15 03:57:07 +0000 2023,kasih pilih anies dibully ibu,Love Choose Anies Bullied by Mother,1,0,0,0,0
"Kutipan Anies didasarkan atas pemberitaan di 2019 tentang prioritasnya untuk membangun pedestrian: https://t.co/80juOdH9dZ  Untuk Cak Imin, beliau berbicara tentang ketidaksepakatannya atas pemindahan ibukota dan justru meneguhkan stereotipe Kalimantan: https://t.co/I2IDKw2dzp https://t.co/ko72jGnTNl",muldirun,Fri Dec 15 03:57:06 +0000 2023,kutip anies dasar atas berita tentang prioritas untuk bangun pedestrian untuk cak imin beliau bicara tentang ketidaksepakatannya atas pindah ibukota justru teguh stereotipe kalimantan,Quoting Anies Basis for News about Priority to Build Pedestrian for Cak Imin He Talked About His Disagreement Over Moving Capital Actually Firm Kalimantan Stereotype,1,1,0,0,0
"Sudah 2 hari berlalu, Anies tetap trending di Twitter/X. Tanya kenapa? https://t.co/EKUq93j5Gi",DampitKabul,Fri Dec 15 03:57:02 +0000 2023,sudah hari lalu anies tetap populer twitter tanya kenapa,Already last day Anies remains popular Twitter Ask Why,1,0,0,0,0
@negativisme Giliran ke mas anies ngegas,Gzlr9,Fri Dec 15 03:56:56 +0000 2023,gilir kakak anies ngegas,gilir kakak anies ngegas,1,0,0,0,0
"@AminSumantoslow ANIES musuh negara Wakanda, tetapi HARAPAN bagi rakyat Indonesia. Wakanda No More, Indonesia Forever",IbenBesar,Fri Dec 15 03:56:47 +0000 2023,anies musuh negara wakanda tetapi harap bagi rakyat indonesia wakanda no more indonesia forever,Anies Enemy of Wakanda Country But Please for the People of Indonesia Wakanda No More Indonesia Forever,0,0,0,0,0
@great_fleet Anies ga menolak memang ada gerakan ini  Krn Jokowi Prabowo juga  Literally ga ada yg berani melarang juga krn memang massa sedang gusar   Tapi jelas ANIES BUKAN INISIATOR dan dalang Ga nge encourage juga ga terlibat di kejadian sama sekali,ImaIsBack,Fri Dec 15 03:56:33 +0000 2023,fleet anies tidak tolak ada gera karena jokowi prabowo literally tidak ada berani larang karena massa sedang gusar tapi jelas anies bukan inisiator dalang tidak semangat tidak libat jadi sama sekali,"Fleet Anies does not refuse to have Gera because Jokowi Prabowo literally no one dares to ban because the masses are upset, but obviously Anies is not the initiator, the mastermind is not enthusiastic about not being involved at all, so at all",0,0,0,0,0
"@satrio_tone @mardigu024 Pak prabowo pernah mengusung anies tpi dia ungkit itu d debat, terus di bakas pak anies salahnya dimana? 😘 ingat gerindra juga menerima banyak manfaat saaat dukung anies 😘",bonaanfield,Fri Dec 15 03:56:28 +0000 2023,tone bapak prabowo pernah usung anies tapi dia ungkit itu debat di bakas bapak anies salah mana ingat gerindra terima banyak manfaat saaat dukung anies,Mr. Prabowo's tone once carried Anies but he brought it up that the debate at Mr. Anies' bakas was wrong where he remembered Gerindra received many benefits while supporting Anies,1,0,0,0,0
@Kimberley_2024 jika pak anies  petugas nya pak surya  lantas  yg tak level tuh jongos nya prabowo yaaa mbak ???,amira_suud,Fri Dec 15 03:56:25 +0000 2023,jika bapak anies tugas bapak surya lantas tidak level jongos prabowo kakak,If Mr. Anies is Mr. Surya's task then it is not Jongos Prabowo's brother level,1,0,0,0,0
"Prabowo dinilai sangat santai dan sangat tenang, tak terlihat gugup sama sekali. Bahkan beberapa kali, ia justru berhasil mencairkan suasana dengan jokes-nya dan gaya silat ‘gemoy’ pasca menjawab pertanyaan Anies yang lalu diikuti riuh tawa penonton  #DukungPrabowo Pemimpin Tegas",MiscaEvina,Fri Dec 15 03:56:19 +0000 2023,prabowo nilai sangat santai sangat tenang tidak lihat gugup sama sekali bahkan beberapa kali ia justru hasil cair suasana dengan jokes dan gaya silat gemoy pasca jawab tanya anies lalu ikut riuh tawa tonton pimpin tegas,"Prabowo values very relaxed, very calm, not looking nervous at all, even several times he was actually the result of a liquid atmosphere with jokes and silat gemoy style, after answering Anies' question, then joining the boisterous laughter, watching Lead Decisively",2,0,0,0,0
Beginilah mentah dam sifat dari capres Anies yang sombong dan angkuh!! https://t.co/h2eStgbTXG,NTTberdiri,Fri Dec 15 03:56:19 +0000 2023,begini mentah dam sifat capres anies sombong angkuh,Here's the raw and capres nature of the arrogant anies,0,0,0,0,0
@Wildansadhega1 @NathPribady Anies menang pilkada Habib Rizieq ga minta apa ' gajadi apa,Mas_Alkaff_,Fri Dec 15 03:56:16 +0000 2023,anies menang pilkada habib rizieq tidak minta apa gajadi apa,"Anies Wins Regional Elections, Habib Rizieq Doesn't Ask for Anything, What Gajadi",1,0,0,0,0
"Anies Baswedan Dituding Capres Banyak Janji, Timnas AMIN: Janji Kita Terukur!  https://t.co/RiNVSx3Ekc https://t.co/RiNVSx3Ekc",posaktualcom,Fri Dec 15 03:56:14 +0000 2023,anies baswedan tuding capres banyak janji timnas amin janji kita ukur,Anies Baswedan Points Capres Many Promises Timnas Amin Promise We Measure,1,0,0,0,0
"@arrega08 @kuasabu2 @memelord_666666 Bagi mereka2 yang alergi FPI, Jakarta menjadi neraka di jaman Pak Anies.  Shummum bukmun ‘umyun fa hum lā yarji‘ūn.",batista210283,Fri Dec 15 03:56:11 +0000 2023,bagi mereka alergi fpi jakarta jadi neraka zaman bapak anies shummum bukmun umyun fa hum l yarji,bagi mereka alergi fpi jakarta jadi neraka zaman bapak anies shummum bukmun umyun fa hum l yarji,1,0,0,0,1
"Anies Baswedan Cerita ke Ustad Abdul Somad, Heran Tidak Ada Doa saat Debat Capres https://t.co/HtvMcYrgf5 #TempoNasional",tempodotco,Fri Dec 15 03:56:05 +0000 2023,anies baswedan cerita ustad abdul somad heran tidak ada doa saat debat capres,Anies Baswedan Tells Ustad Abdul Somad's Story Surprised There Was No Prayer During Presidential Debate,1,0,0,0,0
"Temen ngoceh soal debat pilpres,,  gw jd pendengar yg baik aja dech y..   Bagus katanya pak Anies tp d harapkan harus menggunakan data spya gen Z yg kosong jd faham visi misinya pak Anies.. @aniesbaswedan https://t.co/4qYf5DvyIj",Chan11Vero,Fri Dec 15 03:55:57 +0000 2023,teman ngoceh soal debat pilpres jd dengar baik dech iya bagus kata bapak anies di harap harus guna data spya gen z kosong jd paham visi misi bapak anies,"Friends chattering about the presidential election debate, JD listen well, dech yes, good, said Mr. Anies in Hope to use SPYA Gen Z data is empty, JD understands Mr. Anies' vision and mission",2,0,0,0,0
"Mengapa NasDem ajukan Ganjar-Anies?  Bagi NasDem, inilah pasangan rekonsiliasi bangsa dan negara pasca-keterbelahan di Pemilu 2019. Bukan versi Fahri Hamzah yang ngarang.  Namun Pak Lurah meneng ae. Dua bulan yang ditunggu, tak ada respons.  Malah AB hendak dikriminalisasi.",arfibambani,Fri Dec 15 03:55:42 +0000 2023,mengapa nasdem aju ganjar anies bagi nasdem ini pasang rekonsiliasi bangsa negara pasca belah milu bukan versi fahri hamzah ngarang namun bapak lurah neng dua bulan tunggu tidak ada respons malah ab hendak kriminalisasi,"Why Nasdem Aju Ganjar Anies For Nasdem, this installs national reconciliation after the milu division, not Fahri Hamzah's version, but Mr. Lurah Neng two months waiting, there is no response, even AB wants to criminalize",0,0,0,0,0
@Reiza_Patters Harusnya Mas Anies briefing dulu sebelum ngomong isu demokrasi terkait oposisi ke partai pengusung terutama ke Nasdem dan PKB.. Ibarat mendulang air kecipratan muka sendiri..,AxxFadhil,Fri Dec 15 03:55:37 +0000 2023,patters harus kakak anies briefing dulu belum ngomong isu demokrasi kait oposisi partai usung utama nasdem pkb ibarat dulang air ciprat muka sendiri,"Patters must be Anies' brother, briefing first, not talking about the issue of democracy, the hook of the opposition of the main party carrying the Nasdem PKB is like a tray of water splashing its own face",0,0,0,0,0
@imanlagi @tetapsemangatvi Pantesan kalo polling di X anies menang mulu....cocok jadi presiden  di medsos doang...negeri maya...,Lutfikeyzer,Fri Dec 15 03:55:37 +0000 2023,pantesan kalau polling x anies menang selalu cocok jadi presiden medsos negeri maya,Pantesan if polling x Anies wins is always suitable to be the President of Social Media Maya Country,1,0,0,0,0
"@andre_rosiade Bang Andre juga tidak beretika dan angkuh, dengan klaim anies jadi gub dki karena gerindra dan prabowo, dengan menapikan jasa jasa partai lain, relawan2,  dan rakyat DKI. Saya yakin kalau hanya prabowo dan gerindra saja sendiri yg ngusung, anies gak akan jadi.",seven7_7up,Fri Dec 15 03:55:32 +0000 2023,rosiade andre tidak etika angkuh dengan klaim anies jadi gub dki gerindra prabowo dengan tapi jasa jasa partai lain rawan rakyat dki aku yakin kalau hanya prabowo gerindra sendiri ngusung anies tidak akan jadi,Rosiade Andre is not arrogant with Anies' claim to be the governor of DKI Gerindra Prabowo with but the services of other parties are vulnerable to the people of DKI I am sure that if only Prabowo Gerindra himself carried Anies would not be,1,0,0,0,0
@OposisiCerdas Anies menunjukan keadaan penegakan hukum dimata prabowo saat ini  ada orang tua korban yang mencari keadilan sampai saat ini.,alam_tirta7464,Fri Dec 15 03:55:23 +0000 2023,anies tunjuk ada tega hukum mata prabowo saat ada orang tua korban cari adil sampai saat,Anies Shows There Is a Heart to Law Prabowo's Eyes When There Are Parents of Victims Looking for Fair Until Now,1,0,0,0,0
"@Wildansadhega1 @NathPribady Mustahil bro, NU di PKB mau dikemanain? Anies semasa menjabat juga semua agama dapat kesetaraan, FPI diem ga aneh². Beras bansos yg jadi bancakan anak buah pak Heru aja kecium, apalagi kalo Anies kasih dana lebih ke FPI, pasti ketahuan dan viral lah.",07abdharis97,Fri Dec 15 03:55:19 +0000 2023,mustahil bro nu pkb dikemanain anies masa jabat semua agama dapat tara fpi diam tidak aneh beras bansos jadi bancak anak buah bapak heru cium apalagi kalau anies kasih dana lebih fpi pasti tahu viral,"Impossible Bro NU PKB Where Anies Went During His Term in Office, All Religions Can Be Tara FPI Silence It's Not Strange Social Aid Rice Becomes Bancak, Mr. Heru's Men Kiss, Especially If Anies Gives More Funds, FPI Will Know Viral",1,0,0,0,0
@KompasTV Koq yg kamu sesalkan penyataan anies nus? Kelakuan prabowo nya lah yg ga tahan. Tolol!,Thetruthlink01,Fri Dec 15 03:55:16 +0000 2023,koq kamu sesal nyata anies nus laku prabowo lah tidak tahan bodoh,koq you regret real anies nus prabowo practice can't stand stupid,0,0,0,0,0
Ini kyk anies Udah nge-golin tp dianulir offset,Choppucino,Fri Dec 15 03:55:06 +0000 2023,seperti anies sudah golin anulir offset,Like Anies already golin annull offset,1,0,0,0,0
@hariany47864956 @AbdHali59646742 2x diperiksa kpk anies datang dan 2x itu tidak terbukti..,RXKing1977,Fri Dec 15 03:55:05 +0000 2023,periksa kpk anies datang x itu tidak bukti,Check KPK Anies came X it was not proof,1,0,0,0,0
"Kebayang gak kalau tiba2 orang banyak pilih anies, lalu dia menang. Pas menang baru tau sekelompok sama ormas2 tsb.   Apa rasanya mereka2 yg tertipu 2 kali tsb ya ?🤣",NdrewsTjan,Fri Dec 15 03:55:01 +0000 2023,bayang tidak kalau tiba orang banyak pilih anies lalu dia menang menang baru tau kelompok sama ormas tersebut apa rasa mereka tipu kali tersebut,"Imagine not when the crowd chooses Anies and then he wins, then you know the same group of mass organizations what they feel like they are tricking that time",1,0,0,0,0
"Berani Terobos Area Penegakan Hukum 'Paling Rawan' Dalam Debat Capres, Reza Indragiri: Siapa Kapolri Anies? https://t.co/gBG3jTAaop",democrazymedia,Fri Dec 15 03:55:00 +0000 2023,berani terobos area tega hukum paling rawan dalam debat capres reza indragiri siapa kapolri anies,Dare to Break Through the Most Vulnerable Legal Area in the Presidential Debate Reza Indragiri Who is the Chief of National Police Anies,1,0,0,0,0
"@naaooollll wkwkw iya kemarin2 kan efpei dan 212 dr beritane condong ke Prabowo, apalagi beberapa tokoh intine spt babe haekal, neno warisman, fahri hamzah ke prabowo, eh giliran tokoh2 lainnya ke Anies Baswedan lsg dicap politik identitas ....",muhammadsyakur2,Fri Dec 15 03:54:58 +0000 2023,iya kemarin efpei dari beritane condong prabowo apalagi beberapa tokoh intine babe haekal neno warisman fahri hamzah prabowo gilir tokoh lain anies baswedan lsg cap politik identitas,"Yes, yesterday Efpei from Beritane leaned towards Prabowo, let alone some figures of Intine Babe Haekal Neno Warisman, Fahri Hamzah Prabowo, turn other figures Anies Baswedan LSG cap identity politics",1,0,0,0,0
@sobat_anies @PartaiSocmed Di mana hebatnya Wowo. Di gertak si owe juga ciut Dah GK aneh wajah dan perisai nya @PorongosKontolan Awokwoox,PrakaRaka1,Fri Dec 15 03:54:56 +0000 2023,anies mana hebat wowo gertak owe ciut tidak aneh wajah perisai awokwoox,anies mana great wowo bluff owe shrink not strange face shield awokwoox,2,0,0,0,0
"@HukumDan Pantes aja BuzzerRp om wowo aktif bngt nyerang Anies dr segala penjuru...taunya utk nutupin om wowo yg lg KO krn kecapean berdiri wkt debat kmrn... Segala cara nyerang Anies tp ga mempan, akhirnya ketauan jg om wowo lg kurang sehat.. Sehat sehat om wowo, msh ada debat yg lain.",Wahyudi1707,Fri Dec 15 03:54:47 +0000 2023,pantes buzzerrp om wowo aktif nyerang anies segala penjuru tau untuk nutupin om wowo karena kesal diri debat kemarin segala cara nyerang anies tidak mempan akhir tau juga om wowo lagi kurang sehat sehat sehat om wowo masih ada debat lain,pantes buzzerrp om wowo actively nyerang anies all directions know to nutupin om wowo because of self-upset debate yesterday all ways nyerang anies did not work the end know also om wowo again less healthy healthy om wowo there are still other debates,0,0,0,0,0
"Kalau Ganjar nyerang Anies saat debat soal politik identitas, aku secara sukarela bakal jadi buzzer Ganjar",lamatakpushrank,Fri Dec 15 03:54:44 +0000 2023,kalau ganjar nyerang anies saat debat soal politik identitas aku cara sukarela akan jadi buzzer ganjar,"If Ganjar Yells at Anies during a debate about identity politics, I voluntarily will be Ganjar's buzzer",1,0,0,0,0
