full_text,username,created_at,clean,english,sentimen,Pornografi,Ancaman,Sindiran,Diskriminasi
400 T untuk Kampanye Prabowo 😐😐😐😐,zegess,Fri Dec 15 04:00:30 +0000 2023,untuk kampanye prabowo,For Prabowo's campaign,1,0,0,0,0
@Heraloebss @gibran_tweet @prabowo @golkar_id @Gerindra @datuakrajoangek @psi_id Hera hera kalo nggak ngebuzzer kamu gak bisa makan?? Asuu,Menjjulang,Fri Dec 15 04:00:29 +0000 2023,tweet id id hera hera kalau tidak ngebuzzer kamu tidak bisa makan asuu,Tweet ID ID Hera Hera if you don't buzzer you can't eat asuu,0,0,0,0,0
Pelestarian Alam: Prabowo-Gibran dan Dedikasi pada Lingkungan Hidup yang Bersih.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/h3wPIpSlg1,meirachaniago,Fri Dec 15 04:00:29 +0000 2023,lestari alam prabowo gibran dedikasi lingkung hidup bersih program prioritaspragibs,Lestari Alam Prabowo Gibran Dedication to Clean Living Environment Priority ProgramPragibs,1,0,0,0,0
Twitter banyak anis Ig/fb seimbang Tiktok full prabowo,RizaldiHalid,Fri Dec 15 04:00:29 +0000 2023,twitter banyak anis ig fb imbang tiktok penuh prabowo,twitter many anis ig fb draw tiktok full prabowo,1,0,0,0,0
@Aryprasetyo85 @prabowo calon suami ibu bacaleg itu awokwokwokwok 😂😂😂,amp_jkt,Fri Dec 15 04:00:28 +0000 2023,calon suami ibu bacaleg itu awokwokwokwok,calon suami ibu bacaleg itu awokwokkwok,1,0,0,0,1
@merbabumerapi1 @rakannewbo19526 @Twillight_Loid @prabowo Sekali kali pendukung si ulix perlu dihajar mas  Prinsip saya ..... Kampret sopan saya segan Kampret kurang ajar saya hajar   😊,PUTRY_NUSANTARA,Fri Dec 15 04:00:28 +0000 2023,loid sekali kali dukung ulix perlu hajar kakak prinsip aku kampret sopan aku segan kampret kurang ajar aku hajar,loid once support ulix need to beat brother my principle is polite campret I am reluctant to brazen campret I beat,1,0,0,0,0
"@yuliaaanidiya_ Di Depan Taruna Akmil, Prabowo Ingatkan Pengabdian dan Pengorbanan Prajurit TNI Bersifat Selamanya. dekade08",tinaintandwi_,Fri Dec 15 04:00:25 +0000 2023,depan taruna akmil prabowo ingat abdi korban prajurit tni sifat lama dekade,Depan taruna akmil prabowo ingat abdi korban prajurit tni sifat lama dekade,1,0,0,0,0
@Kimberley_2024 Klo ulama2 itu tahu jejak digital Pak Anies waktu wawancara dgn Najwa Shihab(selama pak Prabowo nyapres saya tdk akan maju nyapres)ternyata waktu debat memojokan pak Prabowo mosok sih orang yg ingkar janji gitu akan didukung TAK IYE,Budionotaslim3,Fri Dec 15 04:00:25 +0000 2023,kalau ulama itu tahu jejak digital bapak anies wawancara najwa shihab lama bapak prabowo nyapres aku tidak akan maju nyapres nyata debat pojok bapak prabowo mosok orang ingkar janji akan dukung tidak iye,If the cleric knew the digital footprint of Mr. Anies interviewing Najwa Shihab Lama Mr. Prabowo Nyapres I would not have run for real presidential debate Mr. Prabowo's corner Mosok people broke their promise to support no iye,0,0,0,0,0
"@shereen0404 @Hasbil_Lbs @aniesbaswedan Anies jago debat tapi juga jago ngeles, Kalau ditanya jawabanya mutar2, spy bisa ngeles. Lain yg dikatakan lain yg dikerjakan. Dia bajingan pembohong nggak beretika, Prabowo yg mengusung dia jadi gubernur, di Mata Najwa janji nggak mencalonkan diri jk Prabowo juga mecalonkan diri",fatmarini,Fri Dec 15 04:00:22 +0000 2023,lbs anies jago debat tapi jago ngeles kalau tanya jawabanya mutar spy bisa ngeles lain kata lain kerja dia bajing bohong tidak etika prabowo usung dia jadi gubernur mata najwa janji tidak calon diri gurau prabowo mecalonkan diri,"lbs Anies is good at debate but good at tutoring if you ask the answer, Mutar Spy can tutor other words Verb He is a squirrel lying not ethical Prabowo usung he became governor Mata Najwa promises not to be a candidate joking Prabowo is running",0,0,0,0,0
"@Resty_J_Cayah @prabowo Pantesan ngotot bgt. Bilangnya siap mati, ternyata Gemoy hasil AI itu masih ngejar duit.",d4rAhb1RU_,Fri Dec 15 04:00:22 +0000 2023,j cayah pantesan ngotot sekali bilang siap mati nyata gemoy hasil ai itu masih ngejar uang,J cayah pantesan insists on saying ready to die real gemoy ai results are still chasing money,1,1,0,0,0
"@AirinDatangLagi @prabowo Itu dulu sekarang Prabowo sdh beda, tidak lagi dilingkaran garis keras. Lebih santuy 👉✌️",MaeKelly251041,Fri Dec 15 04:00:22 +0000 2023,itu dulu sekarang prabowo sdh beda tidak lingkar garis keras lebih santai,"That was back then, now Prabowo, SDH Beda is not a hardline circle, more relaxed",1,0,0,0,0
Program-program Prabowo dan Gibran menjadi instrumen krusial dalam menjawab setiap tantangan pembangunan yang dihadapi Indonesia.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/BZFdj9ee7n,YJobrin,Fri Dec 15 04:00:21 +0000 2023,program program prabowo gibran jadi instrumen penting dalam jawab tiap tantang bangun hadap indonesia program prioritaspragibs,Prabowo Gibran Program Program Becomes an Important Instrument in Answering Every Challenge to Build Against Indonesia Pragibs Priority Program,1,0,0,0,0
"Prabowo-Gibran: Mengukir Sejarah Pemerataan Ekonomi, Meningkatkan Kualitas Pendidikan.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/QRbwxa2LCz",AnalaTiara,Fri Dec 15 04:00:20 +0000 2023,prabowo gibran ukir sejarah perata ekonomi tingkat kualitas didik program prioritaspragibs,Prabowo Gibran Makes History Economic Averager Quality Level of Education Priority ProgramPragibs,1,0,0,0,0
Prabowo ajak taruna/taruni Akmil ikutin prestasi senior sebagai motivasi hidup! dekade08,yuliaaanidiya_,Fri Dec 15 04:00:17 +0000 2023,prabowo ajak taruna taruni akmil ikutin prestasi senior bagai motivasi hidup dekade,Prabowo Invites Akmil Taruni Cadets to Follow Senior Achievements as a Motivation to Live Decades,1,0,0,0,0
"@ch_chotimah2 @kurawa Ahok juga produk Prabowo, termasuk anies 🫰✌️🥰",Danu_d4nu,Fri Dec 15 04:00:16 +0000 2023,chotimah ahok produk prabowo masuk anies,chotimah ahok produk prabowo masuk anies,1,0,0,0,1
"@yuliaaanidiya_ Ketua Tim Komunikasi TKN Prabowo-Gibran, Budisatrio Djiwandono: Prabowo tetap serius di tugas Menhan menjelang debat pertama Capres. dekade08",GusyantiNeng,Fri Dec 15 04:00:15 +0000 2023,ketua grup komunikasi tkn prabowo gibran budisatrio djiwandono prabowo tetap serius tugas menhan jelang debat pertama capres dekade,Head of TKN Prabowo Communication Group Gibran Budisatrio Djiwandono Prabowo Remains Serious Duty of Defense Minister Ahead of First Debate of Presidential Candidate Decade,1,0,0,0,0
"@yuliaaanidiya_ Menurut Nusron, Prabowo memutuskan tidak menjadi oposisi karena hal itu adalah bentuk panggilan negara. dekade08",_andresptraa,Fri Dec 15 04:00:14 +0000 2023,turut nusron prabowo putus tidak jadi oposisi hal itu adalah bentuk panggil negara dekade,"Nusron Prabowo Broke Up Not to Be Opposition, It Is a Form of Calling the State of the Decade",1,0,0,0,0
"@Heraloebss @Gerindra @prabowo Pemimpin HIPOKRIT Cenderung  tidak akan menghargai rakyat dan bahkan tak segan-segan mengkhianati orang yang telah memberi suara kepada dirinya.   Di tengah jabatannya sebagai Kepala Daerah, malah maju Pilpres.",mau_nawar,Fri Dec 15 04:00:14 +0000 2023,pimpin hipokrit cenderung tidak akan harga rakyat bahkan tidak segan segan khianat orang telah beri suara kepada diri tengah jabat bagai kepala daerah malah maju pilpres,Hypocritical leaders tend not to be the price of the people and even do not hesitate to betray people who have voted for themselves in office like regional heads even running for presidential elections,0,0,0,0,0
Masa Depan Hijau: Prabowo-Gibran dan Komitmen Pelestarian Lingkungan Hidup.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/qejxBxpvjq,warso0048,Fri Dec 15 04:00:13 +0000 2023,masa depan hijau prabowo gibran komitmen lestari lingkung hidup program prioritaspragibs,Prabowo Gibran's Green Future Commitment to Sustainable Life Context of Pragibs Priority Program,1,0,0,0,0
@gibran_gen @gibran_tweet @prabowo Kota Solo skarang uda maju karna kerja cepetnya mas Gibran.,sarahhsna,Fri Dec 15 04:00:11 +0000 2023,gen tweet kota solo sekarang maju karena kerja cepetnya kakak gibran,Solo City's Tweet Gen Is Now Advancing Due to Big Brother Gibran's Fast Work,2,0,0,0,0
"@rivanzahere @PartaiSocmed @aniesbaswedan @prabowo Habis keluar dari goa dia bang, jadi agak syok dia😂",alam_pondok,Fri Dec 15 04:00:10 +0000 2023,habis keluar goa dia jadi agak syok dia,After coming out of the cave he was a bit shocked,1,0,0,0,0
"@Javan_eka @KulaEmon @davidnurbianto gatau dari timses atau spontan, tapi emang cukup organik sih. awalnya ada yang buat prabowo sama cipung karena gemoy katanya, akhirnya keterusan deh tuh pake AI",azqalfad,Fri Dec 15 04:00:08 +0000 2023,eka tidak tahu timses atau spontan tapi memang cukup organik awal ada buat prabowo sama cipung gemoy kata akhir terus itu pakai ai,"Eka doesn't know timses or spontaneous, but it is quite organic, the beginning is there for Prabowo and Cipung Gemoy, the final word continues to use AI",1,0,0,0,0
"@PartaiSocmed Kalo dibalik tanya, pak Prabowo bagaimana tanggapan anda terhadap Anies.  Dia jawab, sorry ni ye (asumsi) awokwokwok",hha_be,Fri Dec 15 04:00:03 +0000 2023,kalau balik tanya bapak prabowo bagaimana tanggap kamu hadap anies dia jawab maaf ya asumsi awokwokwok,"If you ask Mr. Prabowo how you respond to Anies, he answers sorry, Assumption awokwokwok",1,0,0,0,0
"@affandiasry @meipri @PartaiSocmed @Partono_ADjem KTP Indonesia om, tepatnya KTP Riau. Ye nggak @prabowo ?",onang_kea,Fri Dec 15 04:00:02 +0000 2023,adjem ktp indonesia om tepat ktp riau tidak,adjem ktp indonesia om right ktp riau no,1,0,0,0,0
Ekonomi Kreatif Berkembang: Prabowo-Gibran Siapkan Fondasi Kejayaan Nasional.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/PVGHakZVgF,christinaimels,Fri Dec 15 04:00:00 +0000 2023,ekonomi kreatif kembang prabowo gibran siap fondasi jaya nasional program prioritaspragibs,Creative Economy Kembang Prabowo Gibran Ready to Foundation National Jaya Program PrioritasPragibs,1,0,0,0,0
"Anies Baswedan, menyebut Prabowo tak tahan menjadi oposisi pemerintah. Pernyataan yang terlontar saat debat perdana capres itu dibantah oleh Partai Gerindra. https://t.co/9cz9bNJ26q",detikcom,Fri Dec 15 04:00:00 +0000 2023,anies baswedan sebut prabowo tidak tahan jadi oposisi perintah nyata lontar saat debat perdana capres itu ban oleh partai gerindra,Anies Baswedan said Prabowo could not stand being the opposition to real orders thrown out during the first debate of the presidential candidate was banned by the Gerindra Party,0,0,0,0,0
"Anies Sindir Prabowo Tak Tahan Jadi Oposisi, Nusron Wahid: Demi Rekonsiliasi Nasional  https://t.co/sz7jrTRnmf",radaraktual,Fri Dec 15 04:00:00 +0000 2023,anies sindir prabowo tidak tahan jadi oposisi nusron wahid demi rekonsiliasi nasional,Anies Sindir Prabowo Can't Stand Being Nusron Wahid's Opposition for National Reconciliation,0,0,0,0,0
"Sehari setelah debat, Capres no urut 1 Anies Baswedan mengunjungi Ustadz Abdul Somad, di Riau. Adapun Capres nomor urut 2, Prabowo Subianto, bernyanyi dan berjoget bersama para alumni Akmil, dan Presiden RI ke 6 Susilo Bambang Yudhoyono. https://t.co/ns6OyEQkD6 https://t.co/KFM7TOhglX",CNNIDdaily,Fri Dec 15 04:00:00 +0000 2023,hari telah debat capres no urut anies baswedan unjung ustadz abdul somad riau adapun capres nomor urut prabowo subianto nyanyi joget sama para alumni akmil presiden ri susilo bambang yudhoyono,Today has been the debate of presidential candidate no urut Anies Baswedan unjung Ustadz Abdul Somad Riau As for the presidential candidate number Prabowo Subianto sang dance with alumni akmil President of the Republic of Indonesia Susilo Bambang Yudhoyono,1,0,0,0,0
"Wakil Ketua Tim Kampanye Nasional (TKN) Prabowo Subianto-Gibran Rakabuming Raka, Ahmad Muzani menyebutkan, pihaknya sadar bahwa masyarakat meremehkan kemampuan Gibran dalam berdebat.  https://t.co/bvt4AOUcdg",tribunnewswiki,Fri Dec 15 04:00:00 +0000 2023,wakil ketua grup kampanye nasional tkn prabowo subianto gibran rakabuming raka ahmad muzani sebut pihak sadar bahwa masyarakat remeh mampu gibran dalam debat,wakil ketua grup kampanye nasional tkn prabowo subianto gibran rakabuming raka ahmad muzani sebut pihak sadar bahwa masyarakat remeh mampu gibran dalam debat,1,0,0,0,0
@andre_rosiade masih aja belain prabowo yang kerjanya pengkhianatan mulu gak capek apa @bojonemomotwice  Menolak Lupa,NinaSriwatiii,Fri Dec 15 03:59:57 +0000 2023,rosiade masih bain prabowo kerja khianat selalu tidak kesal apa tolak lupa,Rosiade Masih Bain Prabowo treacherous work always not upset what refuse to forget,1,0,0,0,0
Rakyat memberikan dukungan sepenuh hati terhadap Program-program Prabowo Gibran dalam menghadapi tantangan ekonomi yang berat.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/Km3xEpJov2,RiriHandayani_3,Fri Dec 15 03:59:54 +0000 2023,rakyat beri dukung sepenuh hati hadap program program prabowo gibran dalam hadap tantang ekonomi berat program prioritaspragibs,People Give Wholehearted Support to Prabowo Gibran's Program in the Face of Tough Economic Challenges Pragibs Priority Program,2,0,0,0,0
"@Heraloebss Dasar buzzer prabowo pembegal MK, ngasih nomer aja gak aktif. Perut sendiri kenyang aja yg dipikirin.",Menjjulang,Fri Dec 15 03:59:54 +0000 2023,dasar buzzer prabowo begal mk ngasih nomer tidak aktif perut sendiri kenyang yang dipikirin,Basic Buzzer Prabowo Begal MK Gives Inactive Number His Own Stomach Is Full That Thought,1,0,0,0,0
Prabowo Gibran memahami pentingnya menjaga lingkungan demi keseimbangan ekosistem.    #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/nyKGPXV2JP,AisyahRenda,Fri Dec 15 03:59:52 +0000 2023,prabowo gibran paham penting jaga lingkung demi imbang ekosistem program prioritaspragibs,Prabowo Gibran understands the importance of maintaining the context for the balance of the Pragibs priority program ecosystem,1,0,0,0,0
"@andre_rosiade prabowo soal HAM ngomong doang, lakuinnya? susah banget ya pak @blueocean217734  Menolak Lupa",FHunggai,Fri Dec 15 03:59:51 +0000 2023,rosiade prabowo soal ham ngomong lakuinnya susah ya bapak tolak lupa,rosiade prabowo soal ham ngomong lakuinnya susah ya bapak tolak lupa,1,0,0,0,0
"Kualitas layanan transportasi umum yang lebih baik, impian Prabowo Gibran untuk Indonesia yang lebih maju.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/tAd2HdFZ8g",cakrabeenn,Fri Dec 15 03:59:50 +0000 2023,kualitas layan transportasi umum lebih baik impi prabowo gibran untuk indonesia lebih maju program prioritaspragibs,Better Quality of Public Transportation Services IMPI Prabowo Gibran for Indonesia to Advance Pragibs Priority Program,1,0,0,0,0
"Bersama Prabowo-Gibran, mari kita tingkatkan kualitas pendidikan di Indonesia.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/uqjJulpIo0",aditpramanaa_,Fri Dec 15 03:59:50 +0000 2023,sama prabowo gibran mari kita tingkat kualitas didik indonesia program prioritaspragibs,Sama Prabowo Gibran Let's Level the Quality of Indonesian Education Priority ProgramPragibs,1,0,0,0,0
@andre_rosiade serius deh liat aja rekamannya dikit debat kemaren Prabowo bilang mau benerin masalah HAM @bosumlah  Menolak Lupa,MuhammadInzagh,Fri Dec 15 03:59:49 +0000 2023,rosiade serius lihat rekam dikit debat kemarin prabowo mau benerin masalah ham tolak lupa,"Rosiade Seriously Sees Little Record of Yesterday's Debate, Prabowo Wants to Realize Human Rights Issues Refuse to Forget",1,0,0,0,0
@gibran_gen @gibran_tweet @prabowo Momen pemilu ini kita manfaatkan bareng untuk pilih Prabowo-Gibran,sarahhsna,Fri Dec 15 03:59:47 +0000 2023,gen tweet peristiwa milu kita manfaat bareng untuk pilih prabowo gibran,Gen Tweet Milu Event We Benefit Together to Choose Prabowo Gibran,1,0,0,0,0
"@cobeh2022 Mas sobati konsisten tidak mendukung prabowo, karena prabowo bagi sobari adalah rival jokowi. Tapi sekarang kan sudah akuran kok masih diserang bar🤣🤣🤣",Saguplo13,Fri Dec 15 03:59:38 +0000 2023,kakak teman konsisten tidak dukung prabowo prabowo bagi sobari adalah rival jokowi tapi sekarang sudah akur masih serang bar,Friends consistently don't support Prabowo Prabowo for Sobari is Jokowi's rival but now he is getting along still attacking bars,0,0,0,0,0
@Hasbil_Lbs Saya sdh menemukan cara move dari Prabowo-gi_bra_n.,MuMaryanto,Fri Dec 15 03:59:38 +0000 2023,lbs aku sdh temu cara move prabowo bra,lbs aku sdh ago cara move prabowo bra,1,0,0,0,0
Abraham Samad menggugat jika prabowo terpilih jd Presiden✅  || Kelleher olivia Anies Adidas Daesang Gacoan Surabaya Pagii gempa Ginting Dana Brighton Moldova Molly pilihan terbaik First Lady || https://t.co/IwlTYBPr2K,MartinaDian4,Fri Dec 15 03:59:38 +0000 2023,abraham samad gugat jika prabowo pilih jd presiden kelleher olivia anies adidas daesang gaco surabaya pagi gempa ginting dana brighton moldova molly pilih baik pertama lady,Abraham Samad Sues If Prabowo Chooses JD President Kelleher Olivia Anies Adidas Daesang Gaco Surabaya Morning Earthquake Ginting Fund Brighton Moldova Molly Choose Good First Lady,1,1,0,0,0
Ayo GenZ setelah liat debat Capres siapa Capres pilihan kalian?   So pasti pilih yg bisa ngatur negara dan menguasai geopolitik global dong 😁  Ayah #Prabowo dong 😍😍✌✌  GaS #PrabowoGibran2024 Menang satu putaran. LUNAS https://t.co/0jqGQ9Vt09,BANGSAygSUJUD,Fri Dec 15 03:59:36 +0000 2023,ayo genz telah lihat debat capres siapa capres pilih kalian jadi pasti pilih bisa ngatur negara kuasa geopolitik global bapak gas menang satu putar lunas,"Come on, Genz, have seen the presidential debate, who is your chosen candidate, so surely choose to be able to manage the country, global geopolitical power, Mr. Gas wins one round of pay",1,0,0,0,0
"@gibran_gen @gibran_tweet @prabowo Pemimpin yang selalu memikirkan warganya, pantesan disenangi sama warga.",Panjay25,Fri Dec 15 03:59:36 +0000 2023,gen tweet pimpin selalu pikir warga pantesan nang sama warga,Lead Tweet Gene Always Think Pantesan Nang Citizens Same Citizens,1,1,0,0,0
dari 3 Capres ini emang hanya Pak Prabowo yg tegas melanjutkan #PAN #PartaiAmanatNasional #Te12dePAN #Bluesquad https://t.co/9XrMwWIfVG,IsmailSola___,Fri Dec 15 03:59:32 +0000 2023,capres memang hanya bapak prabowo tegas lanjut,"The presidential candidate is indeed only Mr. Prabowo, firmly continued",1,0,0,0,0
@ESawela Prabowo-Gibran menunjukkan bahwa kepentingan rakyat adalah prioritas utama lewat 17 Program ini.  #02UntukIndonesiaMaju  17Program PrioritasPraGibs,asafiraaananda,Fri Dec 15 03:59:32 +0000 2023,prabowo gibran tunjuk bahwa penting rakyat adalah prioritas utama lewat program program prioritaspragibs,Prabowo Gibran Shows that People's Importance is a Top Priority Through Pragibs Priority Program,2,0,0,0,0
@GeiszChalifah Budiman sujatmiko  aktivis 98 beralih dukung prabowo ada apa? Kalau saya menilai karena dia sdh tdk laku di PDIP dan berharap di gendra dia diperhitungkan dan mengharap besar bahwa prabowo sdh pasti menang jadi RI 1..,Purba69889425,Fri Dec 15 03:59:28 +0000 2023,budiman sujatmiko aktivis alih dukung prabowo ada apa kalau aku nilai dia sdh tidak laku pdip harap gendra dia hitung harap besar bahwa prabowo sdh pasti menang jadi ri,Budiman Sujatmiko Activist Turns Over Prabowo's Support What If I Judge Him SDH Not Selling PDIP Please Gendra He Counts High Hopes That Prabowo SDH Will Definitely Win So RI,1,0,0,0,0
"@are_inismyname @99propaganda @bengkeldodo @Ndons_Back @adri_7i @AndreasSolusi @mpoklela7 @florieliciouss @Kimberley_2024 @Bank_Joee_ @BANGSAygSUJUD Ibarat pertandingan sepak bola. Suporter yang kalah pasti kecewa,ngomel tidak bahagia dan mencari cari kesalahan musuh.  Itulah yang dialami kubu prabowo dan ganjar.  Hanya pendukung team anies yng bahagia saat ini",Noy763164478823,Fri Dec 15 03:59:24 +0000 2023,inismyname kembali joee ibarat tanding sepak bola suporter kalah pasti kecewa ngomel tidak bahagia cari cari salah musuh itu alami kubu prabowo ganjar hanya dukung grup anies bahagia saat,"inismyname returns Joee is like a football match, supporters lose must be disappointed, nagging unhappy, looking for one The enemy is natural, Prabowo's camp Ganjar only supports the Anies group happy when",0,0,0,0,0
@Alfito70427950 @AbbeSoem @racunBELANJA_OL @hipohan @prabowo sabar bang capres nya aja kagak paham apalagi ini buzzernya wkwk,alstevei,Fri Dec 15 03:59:24 +0000 2023,ol sabar capres saja kagak paham apalagi buzzernya,OL patience presidential candidate just kind of understands let alone the buzzer,1,0,0,0,0
"Mencapai Kemandirian Pangan, Energi, dan Air: Prabowo dan Gibran memperjuangkan kehidupan yang lebih berkelanjutan.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/UcUWJa7LW0",anurmala1370,Fri Dec 15 03:59:19 +0000 2023,capai mandiri pangan energi air prabowo gibran juang hidup lebih lanjut program prioritaspragibs,"Achieve Food Self-Reliance, Water Energy, Prabowo, Gibran Fights for Life Furthermore, Priority ProgramPragibs",2,0,0,0,0
@gibran_gen @gibran_tweet @prabowo seneng liat mas Gibran krn beliau bnrbnr totalitas,syakiraaq,Fri Dec 15 03:59:09 +0000 2023,gen tweet neng lihat kakak gibran beliau bnrbnr totalitas,gen tweet neng see gibran's brother he bnrbnr totality,1,0,0,0,0
@Kimberley_2024 jelas tak level laaah mbak.... pak anies tuuuh capres  sedangkan bang fahri cuman juru bicara  kl  yg buat tweet tuuuh pak prabowo baru tuuuh selevel dgn pak anies...sama2 capres....  cerdas dikit dan berhusnudzon napa siih mbak ??  kata nya pilpres hrs gembira...lupa yaa  gemoy,amira_suud,Fri Dec 15 03:59:09 +0000 2023,jelas tidak level laaah kakak bapak anies tuuuh capres sedang fahri hanya juru bicara yang tweet tuuuh bapak prabowo baru tuuuh level bapak anies sama capres cerdas dikit berhusnudzon napa siih kakak kata pilpres harus gembira lupa gemoy,"Obviously not at the level of Laaah, Mr. Anies' brother Tuuuh Presidential Candidate, while Fahri is only the spokesperson who tweets Mr. Prabowo's Tuuuh Tuuuh level of Mr. Anies and the Presidential Candidate is a little bit husnudzon napa what the brother said the presidential election should be happy to forget gemoy",1,0,0,0,1
@PolJokesID @prabowo @Gerindra @golkar_id Ini setuju!,ubaywasta,Fri Dec 15 03:59:08 +0000 2023,id tuju,Destination ID,1,0,0,0,0
"@Dahnilanzar Udah kasusnya ga dituntaskan Ga diakui pula sbg pembela prabowo Ini watak Bengis,  Prabowo ga layak diikuti karena dia ga bakalan peduli ama elu bahkan yg meninggal buat dia sekalipun",FatraIncs,Fri Dec 15 03:59:04 +0000 2023,sudah kasus tidak tuntas tidak aku pula sebagai bela prabowo watak bengis prabowo tidak layak ikut dia tidak akan peduli elu bahkan tinggal dia sekalipun,"The case is not resolved, neither am I, as Prabowo's defender, Prabowo's ruthless character is not worthy to participate, he will not care about elu, even if he stays",0,0,0,0,0
"@jansen_jsp @prabowo Adu gagasan tp terkesan adu alasan... Contoh solusi apa utk menangani polisi udara, Krn pendanaannya sangat besar 80t... gagasan TDK ada ngelles lucu LG...padahal latar belakang akademis...memalukan...",Hasan12790847,Fri Dec 15 03:59:04 +0000 2023,jsp adu gagas kes adu alas contoh solusi apa untuk tangan polisi udara dana sangat besar gagas tidak ada ngelles lucu padahal latar belakang akademis malu,"JSP Adu Gagas Case of Adu Alas Example of What Solution for the Hands of the Air Police The funds are very large, gagas no ngelles funny, even though the academic background is ashamed",1,0,0,0,0
Adik prabowo sebut korupsi di Kemenhan sangat gila: senjata 800 Solat jadi 10.800 Dolar https://t.co/A1BrtfcwWb,NTTberdiri,Fri Dec 15 03:59:04 +0000 2023,adik prabowo sebut korupsi kemenhan sangat gila senjata solat jadi dolar,Prabowo's sister calls Defense Ministry corruption so crazy as prayer weapons into dollars,0,0,0,0,0
@SoftWarNews Macam serangan prabowo ke anies lalu anies nampol balik prabowo... woiii..🤣,rbeensyarw,Fri Dec 15 03:59:02 +0000 2023,macam serang prabowo anies lalu anies nampol balik prabowo,"Kinds of Prabowo Attack, Anies Then Anies Nampol Back Prabowo",1,0,0,0,0
"Capres @prabowo @gibran_tweet yg tidak mencerminkan etika,norma,sopan santun dan akhlak yg baik tidak usah dipilih,pilih Capres itu yg punya integritas,ketenangan,kecerdasan,dalam semua sikap dan perilakunya.",AAldhiaz,Fri Dec 15 03:59:01 +0000 2023,capres tweet tidak cermin etika norma sopan santun akhlak baik tidak usah pilih pilih capres itu punya integritas tenang cerdas dalam semua sikap perilaku,"Presidential Candidate Tweet Does Not Mirror Ethics Norms Good Manners Do Not Have to Choose Choose The Presidential Candidate Has Integrity, Calm, Smart in All Attitudes, Behavior",1,0,0,0,0
@ekowboy2 Dia bgitu untuk lebih dekat dengan rakyat humoris agar rakyatnya tdk canggung karna pak Prabowo suka becanda ke rakyatnya tapi kerja serius,sumarling080898,Fri Dec 15 03:58:54 +0000 2023,dia bgitu untuk lebih dekat dengan rakyat humoris agar rakyat tidak canggung karena bapak prabowo suka becanda rakyat tapi kerja serius,He wants to get closer to the people humorously so that the people are not awkward because Mr. Prabowo likes to joke with the people but work seriously,2,0,0,0,0
"@kamaloeby @tvOneNews Jgn suuzon bang, orang paling ikhlas itu pak prabowo,  gak mungkin mainkan cara2 kotor seperti itu, Pak prabowo pasti ikhlas kalo nanti tidak terpilih lagi, pak prabowo ikhlas klo anies atau ganjar yg terpilih nanti 😁😁😁 Tapi kok aku percaya 99% ya sama statemt abang 😭😭😭",carcur1209,Fri Dec 15 03:58:54 +0000 2023,jangan suuzon orang paling ikhlas itu bapak prabowo tidak mungkin main cara kotor seperti itu bapak prabowo pasti ikhlas kalau nanti tidak pilih bapak prabowo ikhlas kalau anies atau ganjar pilih nanti tapi aku percaya sama statemt kakak,"Don't suuzon, the most sincere person, Mr. Prabowo, it is impossible to play dirty methods like that, Mr. Prabowo must be sincere if you don't choose Mr. Prabowo later, sincere if Anies or Ganjar choose later, but I believe in the same statemt, brother",1,0,0,0,0
"@memelord_666666 @detikcom @detiksumut_ Karena Prabowo yang dulu itu oposisi yang memperjuangkan perubahan, beda dengan Prabowo yang sekarang yang pro pemerintah dan maunya nerusin status quo.  Orang milih calon presiden itu karena ide yang dia bawa bukan pribadi calonnya. Gitu aja ngga paham, sok edgy banget lu.",hanirakamahe,Fri Dec 15 03:58:49 +0000 2023,prabowo dulu itu oposisi juang ubah beda dengan prabowo sekarang pro perintah mau nerusin status quo orang milih calon presiden itu ide dia bawa bukan pribadi calon saja tidak paham sok gelisah lu,"Prabowo used to be a fighting opposition, change the difference with Prabowo, now pro-orders want to maintain the status quo of people who choose presidential candidates, the idea he brings is not just the candidate's person, does not understand, pretentious, restless lu",0,0,0,0,0
"@PartaiSocmed @aniesbaswedan @prabowo Nih contoh,   indikasi    urat  malu hampir putus.  Kesan gemoy dan santuy  yg selama ini dipoles  langsung ambyar di acara debat pertama.  Mereka dah puyeng bagaimana harus membela idolanya  di  debat berikutnya. Apalagi nanti debat cawapres.   Semoga tidak semaput.",dulklemoh,Fri Dec 15 03:58:47 +0000 2023,contoh indikasi urat malu hampir putus kesan gemoy santai lama poles langsung hancur acara debat pertama mereka pusing bagaimana harus bela idola debat ikut apalagi nanti debat cawapres moga tidak semaput,"Examples of indications of shame veins almost broken, the impression of Gemoy relaxed, long polish, immediately destroyed The First Debate Event, They Have a headache on how to defend the idol, the debate will participate, especially later the vice president debate will not be as good as",0,0,0,0,0
